occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
occurrence:rj:4764991,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.956159,-43.014351,"google earth",ok,,,,"1 a 5 km","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4768761,MYRTACEAE,MYRTACEAE,"Myrciaria pallida O.Berg","Myrciaria pallida",0,0,,nok,,,,,"Myrciaria pallida O.Berg",,,,,,,"Rogerio Braga ; Lucas Moulton",
occurrence:rj:4770018,ACANTHACEAE,ACANTHACEAE,"Ruellia silvaccola (Mart. ex Ness) Lindau","Ruellia silvaccola",-22.92355,-42.393082,"google earth",ok,,,,"5 a 10 km","Ruellia silvaccola (Mart. ex Ness) Lindau",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4771522,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea campos-portoi R.Knuth","Dioscorea campos-portoi",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Dioscorea campos-portoi R.Knuth",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4772184,BROMELIACEAE,BROMELIACEAE,"Aechmea flavorosea E.Pereira","Aechmea flavorosea",0,0,,nok,,,,,"Aechmea flavorosea E.Pereira",,,,,,,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4780477,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.967429,-43.223779,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4782915,STERCULIACEAE,MALVACEAE,"Waltheria petiolata K.Schum.","Waltheria petiolata",-22.969011,-43.236351,"google earth",ok,,,,"1 a 5 km","Waltheria petiolata K.Schum.",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4790199,STERCULIACEAE,MALVACEAE,"Waltheria glazioviana K.Schum.","Waltheria glazioviana",-23.003849,-43.421422,"google earth",ok,"Fernanda Wimmer",,,"0 a 250 m","Waltheria glazioviana K.Schum.",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4792747,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.976587,-43.026902,"google earth",ok,,,,"250 a 1000 m","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4793078,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.971126,-43.230176,"google earth",ok,,,,"5 a 10 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4804218,CUCURBITACEAE,CUCURBITACEAE,"Gurania ovata Cogn.","Gurania ovata",0,0,,nok,"Fernanda Wimmer",,,,"Gurania ovata Cogn.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4805189,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",0,0,,ok,,,,,"Hindsia glabra K.Schum.",false,unknown,unknown,yes,unknown,unknown,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Marta Moraes ; Raquel",
occurrence:rj:4808107,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.994896,-43.285026,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4808683,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.970032,-43.022884,"google earth",ok,,,,"250 a 1000 m","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4809084,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.957420,-43.061878,"google earth",ok,,,,"1 a 5 km","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Raquel",
occurrence:rj:481064,Moraceae,MORACEAE,"Maclura brasiliensis (Mart.) Endl.","Maclura brasiliensis",0,0,,nok,"Fernanda Wimmer",,,,"Maclura brasiliensis (Mart.) Endl.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4811664,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.970032,-43.022884,"google earth",ok,,,,"250 a 1000 m","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4811712,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.557139,-44.522157,sig,ok,,,,"centroide de municipio","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4816584,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.757079,-43.519016,sig,ok,,,,"centroide de municipio","Stephanopodium estrellense Baill.",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4824672,GUTTIFERAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-23.287667,-44.67767,sig,ok,,,,"centroide de uc","Kielmeyera rizziniana Saddi",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4828663,BROMELIACEAE,BROMELIACEAE,"Vriesea joyae E.Pereira & I.A.Penna","Vriesea joyae",-22.991453,-44.378158,"google earth",ok,,,,"5 a 10 km","Vriesea joyae E.Pereira & I.A.Penna",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4831443,PTERIDACEAE,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.943056,-43.286389,"google earth",ok,,,,"1 a 5 km","Doryopteris tijucana Brade & Rosenst.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4831977,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.971126,-43.230176,"google earth",ok,,,,"5 a 10 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4835810,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.913252,-42.82968,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4836960,STERCULIACEAE,MALVACEAE,"Waltheria petiolata K.Schum.","Waltheria petiolata",-22.995546,-43.42761,"google earth",ok,,,,"5 a 10 km","Waltheria petiolata K.Schum.",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4837841,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.656271,-43.206343,"google earth",ok,,,,"5 a 10 km","Stephanopodium estrellense Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4839239,CUCURBITACEAE,CUCURBITACEAE,"Gurania ovata Cogn.","Gurania ovata",-22.970449,-43.257717,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Gurania ovata Cogn.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4841625,ACANTHACEAE,ACANTHACEAE,"Ruellia silvaccola (Mart. ex Ness) Lindau","Ruellia silvaccola",-22.921467,-42.42824,sig,ok,,,,"centroide de uc","Ruellia silvaccola (Mart. ex Ness) Lindau",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4844369,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.5503,-43.1594,"google earth",ok,,,,"1 a 5 km","Stephanopodium estrellense Baill.",false,valid,no,no,native,unknown,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4846011,CLUSIACEAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",0,0,,nok,"Fernanda Wimmer",,,,"Kielmeyera rizziniana Saddi",true,valid,no,unknown,native,valid,"Rafaela Jorge Trad ; Fernanda Wimmer ; Raquel",
occurrence:rj:4847180,CYPERACEAE,CYPERACEAE,"Scleria bradei Pilg.","Scleria bradei",-22.945442,-43.110079,"google earth",ok,,,,"1 a 5 km","Scleria bradei Pilg.",false,valid,no,no,non-native,valid,"Marccus Alves ; Fernanda Wimmer ; Raquel",
occurrence:rj:4849043,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.971126,-43.230176,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4849454,PTERIDACEAE,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.943056,-43.286389,"google earth",ok,,,,"1 a 5 km","Doryopteris tijucana Brade & Rosenst.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4854349,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.967697,-43.224604,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:486816,Myrtaceae,MYRTACEAE,"Myrcia rubiginosa Cambess.","Myrcia rubiginosa",0,0,,nok,,,,,"Myrcia rubiginosa Cambess.",false,valid,no,no,native,invalid,"Bruno Amorim ; Rogerio Braga ; Lucas Moulton",
occurrence:rj:486875,Myrtaceae,MYRTACEAE,"Myrciaria pallida O.Berg","Myrciaria pallida",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Myrciaria pallida O.Berg",,,,,,,"Rogerio Braga ; Lucas Moulton",
occurrence:rj:4869101,CYPERACEAE,CYPERACEAE,"Scleria bradei Pilg.","Scleria bradei",-20.329240,-40.286616,"google earth",ok,,,,"250 a 1000 m","Scleria bradei Pilg.",false,valid,no,no,native,unknown,"Marccus Alves ; Fernanda Wimmer ; Raquel",
occurrence:rj:486923,Myrtaceae,MYRTACEAE,"Myrcia rubiginosa Cambess.","Myrcia rubiginosa",0,0,,nok,,,,,"Myrcia rubiginosa Cambess.",false,unknown,no,unknown,native,valid,"Bruno Amorim ; Rogerio Braga ; Lucas Moulton",
occurrence:rj:4869434,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.970032,-43.022884,"google earth",ok,,,,"250 a 1000 m","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4869935,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.974065,-43.033212,"google earth",ok,,,,"250 a 1000 m","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4869950,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.956159,-43.014351,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Fernanda Wimmer ; Leonardo Novaes ; Raquel",
occurrence:rj:4870429,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.970032,-43.022884,"google earth",ok,,,,"250 a 1000 m","Schaueria calycotricha (Link & Otto) Nees",false,unknown,unknown,yes,unknown,unknown,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4871902,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.396311,-44.6724,"google earth",ok,,,,"250 a 1000 m","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4884020,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.4139,-44.8478,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:513438,Acanthaceae,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",0,0,,nok,"Fernanda Wimmer",,,,"Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:513439,Acanthaceae,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",0,0,,nok,"Fernanda Wimmer",,,,"Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:513440,Acanthaceae,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.730167,-42.022378,sig,ok,,,,"centroide de municipio","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Raquel",
occurrence:rj:513441,Acanthaceae,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",0,0,,nok,"Fernanda Wimmer",,,,"Schaueria calycotricha (Link & Otto) Nees",true,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:513457,Acanthaceae,ACANTHACEAE,"Schaueria sulfurea Nees","Schaueria sulfurea",,,,nok,"Fernanda Wimmer",,,,"Schaueria sulfurea Nees",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:513458,Acanthaceae,ACANTHACEAE,"Schaueria sulfurea Nees","Schaueria sulfurea",,,,nok,"Fernanda Wimmer",,,,"Schaueria sulfurea Nees",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:519433,Acanthaceae,ACANTHACEAE,"Aphelandra neesiana Wassh.","Aphelandra neesiana",,,,nok,"Fernanda Wimmer",,,,"Aphelandra neesiana Wassh.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Raquel",
occurrence:rj:519434,Acanthaceae,ACANTHACEAE,"Aphelandra neesiana Wassh.","Aphelandra neesiana",,,,nok,"Fernanda Wimmer",,,,"Aphelandra neesiana Wassh.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Raquel","Decembri - MartioDecembri - MartioDecembri - Martio"
occurrence:rj:519445,Acanthaceae,ACANTHACEAE,"Aphelandra neesiana Wassh.","Aphelandra neesiana",0,0,,nok,"Fernanda Wimmer",,,,"Aphelandra neesiana Wassh.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Raquel",
occurrence:rj:519824,Dichapetalaceae,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.5503,-43.1594,"google earth",ok,,,,"1 a 5 km","Stephanopodium estrellense Baill.",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:529020,Bromeliaceae,BROMELIACEAE,"Vriesea atra Mez","Vriesea atra",0,0,,nok,"Fernanda Wimmer",,,,"Vriesea atra Mez",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:529328,Malvaceae,MALVACEAE,"Waltheria glazioviana K.Schum.","Waltheria glazioviana",-22.937212,-43.124592,"google earth",ok,,,,"250 a 1000 m ","Waltheria glazioviana K.Schum.",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:529329,Malvaceae,MALVACEAE,"Waltheria glazioviana K.Schum.","Waltheria glazioviana",-22.937212,-43.124592,"google earth",ok,,,,"250 a 1000 m ","Waltheria glazioviana K.Schum.",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:529351,Malvaceae,MALVACEAE,"Waltheria petiolata K.Schum.","Waltheria petiolata",0,0,,nok,"Fernanda Wimmer",,,,"Waltheria petiolata K.Schum.",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:529352,Malvaceae,MALVACEAE,"Waltheria petiolata K.Schum.","Waltheria petiolata",0,0,,nok,"Fernanda Wimmer",,,,"Waltheria petiolata K.Schum.",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:529353,Malvaceae,MALVACEAE,"Waltheria petiolata K.Schum.","Waltheria petiolata",0,0,,nok,"Fernanda Wimmer",,,,"Waltheria petiolata K.Schum.",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:532160,Bromeliaceae,BROMELIACEAE,"Vriesea pauciflora Mez","Vriesea pauciflora",-22.950458,-43.234272,sig,ok,,,," centroide de uc","Vriesea pauciflora Mez",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Victor Menezes ; Rodrigo Amaro",
occurrence:rj:532161,Bromeliaceae,BROMELIACEAE,"Vriesea pauciflora Mez","Vriesea pauciflora",-22.950458,-43.234272,sig,ok,,,," centroide de uc","Vriesea pauciflora Mez",true,valid,no,no,native,valid,"Andrea Costa ; Gustavo Martinelli ; Victor Menezes ; Rodrigo Amaro",
occurrence:rj:550008,Acanthaceae,ACANTHACEAE,"Aphelandra neesiana Wassh.","Aphelandra neesiana",-22.618705,-43.118556,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Aphelandra neesiana Wassh.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Raquel",
occurrence:rj:575504,Malvaceae,MALVACEAE,"Callianthe rufivela (Hochr.) Donnel","Callianthe rufivela",-19.840671,-40.429024,sig,ok,,,,"centroide de municipio","Callianthe rufivela (Hochr.) Donnel",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:575505,Malvaceae,MALVACEAE,"Callianthe rufivela (Hochr.) Donnel","Callianthe rufivela",-20.27546,-40.835118,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Callianthe rufivela (Hochr.) Donnel",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:575506,Malvaceae,MALVACEAE,"Callianthe rufivela (Hochr.) Donnel","Callianthe rufivela",-19.840671,-40.429024,sig,ok,,,,"centroide de municipio","Callianthe rufivela (Hochr.) Donnel",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:607359,Boraginaceae,BORAGINACEAE,"Varronia leucomalla (Taub.) Borhidi","Varronia leucomalla",-14775,-390833,,nok,,,,,"Varronia leucomalla (Taub.) Borhidi",false,valid,no,yes,native,valid,"José Iranildo Miranda de Melo ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:607361,Boraginaceae,BORAGINACEAE,"Varronia leucomalla (Taub.) Borhidi","Varronia leucomalla",0,0,,nok,,,,,"Varronia leucomalla (Taub.) Borhidi",true,valid,no,no,native,valid,"José Iranildo Miranda de Melo ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:630762,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:630763,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:630764,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:630765,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:630766,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:630767,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:630768,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:634111,Pteridophyte,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.94923,-43.241932,"google earth",ok,,,,"5 a 10 km","Doryopteris tijucana Brade & Rosenst.",,,,,,,"Rogerio Braga ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:634112,Pteridophyte,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.9031,-43.2075,coletor,ok,,,,"5 a 10 km","Doryopteris tijucana Brade & Rosenst.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:634113,Pteridophyte,PTERIDACEAE,"Doryopteris tijucana Brade & Rosenst.","Doryopteris tijucana",-22.950323,-43.210615,"google earth",ok,,,,"5 a 10 km","Doryopteris tijucana Brade & Rosenst.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:664556,Sterculiaceae,MALVACEAE,"Waltheria glazioviana K.Schum.","Waltheria glazioviana",-22.937212,-43.124592,"google earth",ok,,,,"250 a 1000 m ","Waltheria glazioviana K.Schum.",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:668396,Cucurbitaceae,CUCURBITACEAE,"Gurania ovata Cogn.","Gurania ovata",-20.87,-40.77,,ok,"Fernanda Wimmer",,,,"Gurania ovata Cogn.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67271,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-21.714444,-50.884444,,ok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67272,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.355278,-47.499444,coletor,ok,,,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67273,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.355278,-47.499444,coletor,ok,,,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67274,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.355278,-47.499444,coletor,ok,,,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67275,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.402734,-47.526321,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67276,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-20.387222,-45.649722,,ok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67278,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-20.393056,-45.646389,,ok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67279,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-19.587923,-44.006663,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67280,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-20.387222,-45.649722,,ok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:67281,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-20.393056,-45.646389,,ok,"Fernanda Wimmer",,,,"Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:675827,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",0,0,,ok,,,,,"Hindsia glabra K.Schum.",false,unknown,unknown,yes,unknown,unknown,"Igor Lourenço Oliveira ; Marta Moraes ; Raquel",
occurrence:rj:675828,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.42,-44.83,coletor,ok,,,,"5 a 10 km","Hindsia glabra K.Schum.",false,valid,no,no,native,invalid,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Raquel",
