family,scientificName,threat,incidence,timing,decline
ERIOCAULACEAE,"Paepalanthus albidus","2.3.4 Scale Unknown/Unrecorded",local,,
ERIOCAULACEAE,"Paepalanthus albo-tomentosus","1.3 Tourism & recreation areas",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus albo-tomentosus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;locality;occurrence
ERIOCAULACEAE,"Paepalanthus almasensis","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus almasensis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus anamariae","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus anamariae","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occurrence
ERIOCAULACEAE,"Paepalanthus anamariae","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
ERIOCAULACEAE,"Paepalanthus anamariae","7.1.1 Increase in fire frequency/intensity",local,present,habitat;habitat
ERIOCAULACEAE,"Paepalanthus anamariae","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Paepalanthus anamariae","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Paepalanthus argenteus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus argenteus","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occupancy
ERIOCAULACEAE,"Paepalanthus argenteus","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
ERIOCAULACEAE,"Paepalanthus argenteus","7.1.1 Increase in fire frequency/intensity",regional,present,locality;habitat
ERIOCAULACEAE,"Paepalanthus argenteus","2.1.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus argenteus","2.3.2 Small-holder grazing, ranching or farming",local,,
ERIOCAULACEAE,"Paepalanthus argenteus","3.2 Mining & quarrying",regional,past;present,habitat;locality
ERIOCAULACEAE,"Paepalanthus argenteus","9.4 Garbage & solid waste",local,present,habitat
ERIOCAULACEAE,"Paepalanthus aureus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus aureus","8.1 Invasive non-native/alien species/diseases",regional,present,habitat;occurrence;occupancy
ERIOCAULACEAE,"Paepalanthus aureus","5.2 Gathering terrestrial plants",local,present,occurrence
ERIOCAULACEAE,"Paepalanthus aureus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus aureus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus aureus","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus barbiger","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus barbiger","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occupancy
ERIOCAULACEAE,"Paepalanthus barbiger","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
ERIOCAULACEAE,"Paepalanthus barbiger","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus barbiger","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus barbulatus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus barbulatus","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
ERIOCAULACEAE,"Paepalanthus cinereus","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occurrence
ERIOCAULACEAE,"Paepalanthus cinereus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus complanatus","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occupancy
ERIOCAULACEAE,"Paepalanthus complanatus","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
ERIOCAULACEAE,"Paepalanthus complanatus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,
ERIOCAULACEAE,"Paepalanthus complanatus","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus contasensis","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus contasensis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus cordatus","1.3 Tourism & recreation areas",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus cordatus","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus cordatus","3.2 Mining & quarrying",regional,past,habitat
ERIOCAULACEAE,"Paepalanthus cordatus","8.1.2 Named species",regional,past;present,habitat;occupancy
ERIOCAULACEAE,"Paepalanthus cordatus","7.1.1 Increase in fire frequency/intensity",local,present,habitat
ERIOCAULACEAE,"Paepalanthus digitiformis","4.1 Roads & railroads",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus digitiformis","2.1.2 Small-holder farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus digitiformis","2.3.2 Small-holder grazing, ranching or farming",regional,,
ERIOCAULACEAE,"Paepalanthus erigeron","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus erigeron","7.1.1 Increase in fire frequency/intensity",local,present,habitat
ERIOCAULACEAE,"Paepalanthus globulifer","1.3 Tourism & recreation areas",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus globulifer","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occurrence
ERIOCAULACEAE,"Paepalanthus globulifer","5.2 Gathering terrestrial plants",local,present,habitat;occupancy
ERIOCAULACEAE,"Paepalanthus globulifer","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus globulifer","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus globulifer","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus harleyi","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus harleyi","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus harleyi","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,
ERIOCAULACEAE,"Paepalanthus harleyi","7.1.1 Increase in fire frequency/intensity",local,present,habitat
ERIOCAULACEAE,"Paepalanthus homomallus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus homomallus","8.1 Invasive non-native/alien species/diseases",local,present,habitat
ERIOCAULACEAE,"Paepalanthus homomallus","5.2 Gathering terrestrial plants",local,present,habitat
ERIOCAULACEAE,"Paepalanthus homomallus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus homomallus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus homomallus","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus inopinatus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus inopinatus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus inopinatus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus inopinatus","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus luetzelburgii","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus luetzelburgii","7.1.1 Increase in fire frequency/intensity",regional,past,habitat
ERIOCAULACEAE,"Paepalanthus luetzelburgii","2.1.2 Small-holder farming",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus luetzelburgii","2.3.2 Small-holder grazing, ranching or farming",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus obtusifolius","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus obtusifolius","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus obtusifolius","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,locality
ERIOCAULACEAE,"Paepalanthus obtusifolius","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus pulvinatus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus pulvinatus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus pulvinatus","2.1.3 Agro-industry farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus pulvinatus","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus revolutus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus revolutus","8.1 Invasive non-native/alien species/diseases",local,present,habitat
ERIOCAULACEAE,"Paepalanthus revolutus","5.2 Gathering terrestrial plants",local,present,habitat
ERIOCAULACEAE,"Paepalanthus revolutus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus revolutus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus revolutus","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus rupestris","3.2 Mining & quarrying",local,past;present,habitat;locality
ERIOCAULACEAE,"Paepalanthus rupestris","9.4 Garbage & solid waste",local,present,habitat
ERIOCAULACEAE,"Paepalanthus senaeanus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus senaeanus","8.1 Invasive non-native/alien species/diseases",local,present,habitat
ERIOCAULACEAE,"Paepalanthus senaeanus","5.2 Gathering terrestrial plants",local,present,habitat
ERIOCAULACEAE,"Paepalanthus senaeanus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus senaeanus","2.1.2 Small-holder farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus senaeanus","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus stannardii","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus stannardii","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus stannardii","2.1.2 Small-holder farming",regional,past;present;future,
ERIOCAULACEAE,"Paepalanthus stannardii","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,
ERIOCAULACEAE,"Paepalanthus stuetzelii","1.1 Housing & urban areas",local,past;present;future,habitat;locality
ERIOCAULACEAE,"Paepalanthus stuetzelii","1.2 Commercial & industrial areas",local,past;present;future,habitat;locality
ERIOCAULACEAE,"Paepalanthus stuetzelii","3.2 Mining & quarrying",regional,past;present,habitat
ERIOCAULACEAE,"Paepalanthus stuetzelii","7.1.1 Increase in fire frequency/intensity",local,present,habitat
ERIOCAULACEAE,"Paepalanthus stuetzelii","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
ERIOCAULACEAE,"Paepalanthus superbus","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus superbus","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occupancy
ERIOCAULACEAE,"Paepalanthus superbus","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
ERIOCAULACEAE,"Paepalanthus superbus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Paepalanthus superbus","2.1.2 Small-holder farming",regional,past;present;future,locality
ERIOCAULACEAE,"Paepalanthus superbus","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus urbanianus","1.3 Tourism & recreation areas",local,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus urbanianus","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Paepalanthus urbanianus","3.2 Mining & quarrying",local,past;present,locality;habitat
ERIOCAULACEAE,"Paepalanthus urbanianus","8.1.2 Named species",local,past;present,locality;occupancy
ERIOCAULACEAE,"Paepalanthus urbanianus","7.1.1 Increase in fire frequency/intensity",local,present,habitat
GESNERIACEAE,"Paliavana plumerioides","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
GESNERIACEAE,"Paliavana plumerioides","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
GESNERIACEAE,"Paliavana plumerioides","4.1 Roads & railroads",local,past;present;future,habitat
GESNERIACEAE,"Paliavana plumerioides","3.2 Mining & quarrying",local,past;present,habitat;locality
GESNERIACEAE,"Paliavana plumerioides","9.4 Garbage & solid waste",local,present,locality;habitat
POACEAE,"Panicum ephemeroides","2.1.3 Agro-industry farming",regional,past;present;future,habitat;locality;occurrence
POACEAE,"Panicum ephemeroides","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat;occurrence
POACEAE,"Panicum ephemeroides","3.2 Mining & quarrying",local,past;present,habitat;locality;occurrence
POACEAE,"Panicum ephemeroides","5.2.1 Intentional use (species being assessed is the target)",regional,past,habitat;occurrence
POACEAE,"Panicum noterophilum","3.2 Mining & quarrying",regional,past;present;future,habitat;locality;occurrence
POACEAE,"Panicum noterophilum","2.1 Annual & perennial non-timber crops",regional,past;present;future,habitat;occurrence
POACEAE,"Panicum noterophilum","1.3 Tourism & recreation areas",regional,present;future,habitat;occurrence
POACEAE,"Panicum noterophilum","2.3.3 Agro-industry grazing, ranching or farming",regional,present;future,habitat;occurrence
POACEAE,"Panicum noterophilum","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat;occurrence
POACEAE,"Panicum nutabundum","4.1 Roads & railroads",regional,past;present;future,habitat;occurrence
POACEAE,"Panicum nutabundum","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
POACEAE,"Panicum nutabundum","7.2 Dams & water management/use",regional,present;future,locality;habitat
POACEAE,"Panicum nutabundum","2.3.4 Scale Unknown/Unrecorded",local,past;present,
POACEAE,"Panicum nutabundum","8.1.2 Named species",regional,past;present;future,habitat;occurrence;occupancy
POACEAE,"Panicum nutabundum","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat;occurrence
CARYOPHYLLACEAE,"Paronychia fasciculata","1.1 Housing & urban areas",regional,past;present;future,habitat;locality
CARYOPHYLLACEAE,"Paronychia fasciculata","3.2 Mining & quarrying",regional,past;present,locality;habitat
POACEAE,"Paspalum biaristatum","3.2 Mining & quarrying",regional,past;present;future,habitat;locality;occurrence
POACEAE,"Paspalum biaristatum","2.2 Wood & pulp plantations",regional,present;future,habitat
POACEAE,"Paspalum biaristatum","1.3 Tourism & recreation areas",regional,present;future,habitat
POACEAE,"Paspalum biaristatum","2.3 Livestock farming & ranching",regional,past;present;future,habitat
POACEAE,"Paspalum biaristatum","4.1 Roads & railroads",local,present;future,occurrence;habitat
POACEAE,"Paspalum brachytrichum","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
POACEAE,"Paspalum brachytrichum","1 Residential & commercial development",regional,past;present;future,habitat;locality;occupancy;occurrence
POACEAE,"Paspalum brachytrichum","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
POACEAE,"Paspalum brachytrichum","2.1.3 Agro-industry farming",regional,past;present;future,habitat;occurrence
POACEAE,"Paspalum brachytrichum","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,
POACEAE,"Paspalum brachytrichum","8.1 Invasive non-native/alien species/diseases",regional,present;future,habitat;occurrence;occupancy
POACEAE,"Paspalum burmanii","3.2 Mining & quarrying",local,past;present;future,locality;habitat;occurrence;occupancy
POACEAE,"Paspalum burmanii","2.3.3 Agro-industry grazing, ranching or farming",regional,past;present;future,habitat;occurrence
POACEAE,"Paspalum burmanii","2.1 Annual & perennial non-timber crops",regional,past;present;future,habitat;occurrence;locality
POACEAE,"Paspalum burmanii","2.2 Wood & pulp plantations",regional,,
