"Familia";"Nome";"Analise";"Avaliação";"Categoria";"Criterio"
"THEOPHRASTACEAE";"Clavija nutans";"";"";"";""
"THEOPHRASTACEAE";"Clavija spinosa";"";"";"";""
"THEOPHRASTACEAE";"Jacquinia armillaris";"";"";"";""
"THISMIACEAE";"Thismia espirito-santensis";"";"";"";""
"THISMIACEAE";"Thismia hyalina";"";"";"";""
"TRICHOCOLEACEAE";"Trichocolea brevifissa";"done";"published";"LC";""
"TRIGONIACEAE";"Trigoniodendron spiritusanctense";"done";"published";"VU";"B1ab(i,ii,iii)+2ab(i,ii,iii)"
"TRIURIDACEAE";"Sciaphila schwackeana";"done";"published";"NT";""
"TRIURIDACEAE";"Triuris hyalina";"done";"published";"LC";""
"TROPAEOLACEAE";"Tropaeolum pentaphyllum";"done";"published";"LC";""
"TROPAEOLACEAE";"Tropaeolum warmingianum";"done";"published";"EN";"B2ab(ii,iii,iv)"
"TURNERACEAE";"Piriqueta suborbicularis";"done";"published";"NT";""
"TURNERACEAE";"Turnera capitata";"done";"published";"LC";""
"TURNERACEAE";"Turnera hilaireana";"done";"published";"LC";""
"ULMACEAE";"Phyllostylon rhamnoides";"done";"published";"NT";""
"URTICACEAE";"Coussapoa curranii";"done";"published";"NT";""
"URTICACEAE";"Coussapoa floccosa";"done";"published";"DD";""
"URTICACEAE";"Pilea aparadensis";"done";"published";"CR";"B2ab(ii,iii)"
"URTICACEAE";"Pilea flammula";"done";"published";"VU";"D2"
"URTICACEAE";"Pilea hilariana";"done";"published";"NT";""
"URTICACEAE";"Pilea hydra";"done";"published";"DD";""
"URTICACEAE";"Pilea rhizobola";"done";"published";"DD";""
"URTICACEAE";"Urera nitida";"done";"published";"LC";""
"VALERIANACEAE";"Valeriana glaziovii";"done";"published";"EN";"B1ab(i,iii)+2ab(ii,iii)"
"VALERIANACEAE";"Valeriana glechomifolia";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VALERIANACEAE";"Valeriana organensis";"done";"published";"CR";"B2ab(i,ii,iii,iv)"
"VALERIANACEAE";"Valeriana reitziana";"done";"published";"VU";"A2c"
"VALERIANACEAE";"Valeriana tajuvensis";"done";"published";"VU";"D2"
"VELLOZIACEAE";"Barbacenia delicatula";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Barbacenia exscapa";"done";"published";"CR";"B2ab(iii)"
"VELLOZIACEAE";"Barbacenia gounelleana";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Barbacenia riparia";"done";"published";"CR";"B1ab(iii,iv)"
"VELLOZIACEAE";"Barbacenia spectabilis";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Barbacenia longiscapa";"done";"published";"CR";"B1ab(i,iii)"
"VELLOZIACEAE";"Barbacenia paranaensis";"done";"published";"EN";"B2ab(iii)"
"VELLOZIACEAE";"Barbacenia pungens";"done";"published";"CR";"B2ab(iii)"
"VELLOZIACEAE";"Barbacenia rodriguesii";"done";"published";"EN";"B1ab(iii)"
"VELLOZIACEAE";"Barbacenia spiralis";"done";"published";"EN";"B1ab(iii)"
"VELLOZIACEAE";"Vellozia alata";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia albiflora";"done";"published";"NT";""
"VELLOZIACEAE";"Vellozia armata";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia asperula";"done";"published";"DD";""
"VELLOZIACEAE";"Vellozia barbata";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia canelinha";"done";"published";"CR";"B1ab(iii)"
"VELLOZIACEAE";"Vellozia gigantea";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia glabra";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia hatschbachii";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia leptopetala";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia lilacina";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia nuda";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia patens";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia piresiana";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia pulchra";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia sessilis";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia subalata";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VELLOZIACEAE";"Vellozia variabilis";"done";"published";"LC";""
"VERBENACEAE";"Aloysia hatschbachii";"done";"published";"EN";"B1ab(iii,iv)"
"VERBENACEAE";"Aloysia polygalifolia";"done";"published";"LC";""
"VERBENACEAE";"Citharexylum obtusifolium";"done";"published";"EN";"B1ab(iii,iv)"
"VERBENACEAE";"Lippia alnifolia";"done";"published";"VU";"B1ab(iii)"
"VERBENACEAE";"Lippia bellatula";"done";"published";"LC";""
"VERBENACEAE";"Lippia bradei";"done";"published";"VU";"B1ab(i,iii,iv)"
"VERBENACEAE";"Lippia bromleyana";"done";"published";"EN";"B2ab(iii,iv)"
"VERBENACEAE";"Lippia campestris";"done";"published";"EN";"B1ab(iii,iv)"
"VERBENACEAE";"Lippia elliptica";"done";"published";"VU";"D2"
"VERBENACEAE";"Lippia insignis";"done";"published";"VU";"B1ab(iii);D2"
"VERBENACEAE";"Lippia morii";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"VERBENACEAE";"Lippia nana";"done";"published";"EN";"B1ab(i,iii,iv)"
"VERBENACEAE";"Lippia pusilla";"done";"published";"LC";""
"VERBENACEAE";"Lippia ramboi";"done";"published";"DD";""
"VERBENACEAE";"Lippia rhodocnemis";"done";"published";"EN";"B1ab(i,iii,iv)"
"VERBENACEAE";"Stachytarpheta almasensis";"done";"published";"EN";"B1ab(i,iii,iv)"
"VERBENACEAE";"Stachytarpheta procumbens";"done";"published";"EN";"B1ab(i,iii,iv)"
"VERBENACEAE";"Stachytarpheta radlkoferiana";"done";"published";"VU";"B1ab(i,iii,iv)"
"VERBENACEAE";"Verbena caniuensis";"done";"published";"NT";""
"VERBENACEAE";"Verbena hirta";"done";"published";"LC";""
"VERBENACEAE";"Verbenoxylum reitzii";"done";"published";"EN";"B1ab(iii,iv)"
"VIOLACEAE";"Hybanthus albus";"done";"published";"CR";"B1ab(i,iii,iv)"
"VIOLACEAE";"Hybanthus strigoides";"done";"published";"EN";"B1ab(i,iii,iv)+2ab(ii,iii,iv)"
"VIOLACEAE";"Hybanthus velutinus";"done";"published";"DD";""
"VIOLACEAE";"Rinorea bicornuta";"done";"published";"CR";"B2ab(iii)"
"VIOLACEAE";"Rinorea longistipulata";"done";"published";"EN";"B2ab(iii)"
"VIOLACEAE";"Rinorea maximiliani";"done";"published";"DD";""
"VIOLACEAE";"Rinorea ramiziana";"done";"published";"EN";"B2ab(ii,iii,iv)"
"VIOLACEAE";"Rinorea villosiflora";"done";"published";"CR";"B2ab(iii)"
"VIOLACEAE";"Viola cerasifolia";"done";"published";"LC";""
"VIOLACEAE";"Viola gracillima";"done";"published";"EN";"B2ab(ii,iii,iv)"
"VIOLACEAE";"Viola subdimidiata";"done";"published";"LC";""
"VITACEAE";"Cissus acreensis";"done";"published";"NT";""
"VITACEAE";"Cissus apendiculata";"done";"published";"EN";"B2ab(ii,iii)"
"VITACEAE";"Cissus blanchetiana";"done";"published";"LC";""
"VITACEAE";"Cissus coccinea";"done";"published";"LC";""
"VITACEAE";"Cissus inundata";"done";"published";"VU";"B1ab(iii)"
"VITACEAE";"Cissus nobilis";"done";"published";"NT";""
"VITACEAE";"Cissus paucinervia";"done";"published";"NT";""
"VITACEAE";"Cissus pulcherrima";"done";"published";"LC";""
"VITACEAE";"Cissus serroniana";"done";"published";"NT";""
"VITACEAE";"Cissus stipulata";"done";"published";"LC";""
"VITACEAE";"Cissus trianae";"done";"published";"DD";""
"VOCHYSIACEAE";"Callisthene inundata";"done";"published";"EN";"B1ab(iii)"
"VOCHYSIACEAE";"Erisma arietinum";"done";"published";"EN";"B1ab(i,ii,iii,iv,v)"
"VOCHYSIACEAE";"Qualea coerulea";"done";"published";"VU";"D2"
"VOCHYSIACEAE";"Qualea magna";"done";"published";"EN";"B2ab(iii,v)"
"VOCHYSIACEAE";"Vochysia angelica";"done";"published";"EN";"B2ab(iii,v)"
"VOCHYSIACEAE";"Vochysia pygmaea";"done";"published";"EN";"B1ab(iii)"
"VOCHYSIACEAE";"Vochysia riedeliana";"done";"published";"NT";""
"VOCHYSIACEAE";"Vochysia santaluciae";"done";"published";"EN";"B1ab(iii)"
"WINTERACEAE";"Drimys angustifolia";"done";"published";"LC";""
"WINTERACEAE";"Drimys brasiliensis";"done";"published";"LC";""
"WOODSIACEAE";"Athyrium filix-femina";"done";"published";"DD";""
"XYRIDACEAE";"Xyris almae";"done";"published";"NT";""
"XYRIDACEAE";"Xyris augusto-coburgii";"done";"published";"LC";""
"XYRIDACEAE";"Xyris aurea";"done";"published";"EN";"B1ab(iii)"
"XYRIDACEAE";"Xyris bialata";"done";"published";"DD";""
"XYRIDACEAE";"Xyris blepharophylla";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"XYRIDACEAE";"Xyris brevifolia";"done";"published";"DD";""
"XYRIDACEAE";"Xyris caparaoensis";"done";"published";"DD";""
"XYRIDACEAE";"Xyris capensis";"done";"published";"LC";""
"XYRIDACEAE";"Xyris cipoensis";"done";"published";"EN";"B2ab(iii,v)"
"XYRIDACEAE";"Xyris coutensis";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris dardanoi";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris fibrosa";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris fusca";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"XYRIDACEAE";"Xyris hatschbachii";"done";"published";"CR";"B1ab(iii)+2ab(iii)"
"XYRIDACEAE";"Xyris hystrix";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris longifolia";"done";"published";"EN";"B2ab(iii)"
"XYRIDACEAE";"Xyris lucida";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"XYRIDACEAE";"Xyris lutescens";"done";"published";"DD";""
"XYRIDACEAE";"Xyris metallica";"done";"published";"DD";""
"XYRIDACEAE";"Xyris morii";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"XYRIDACEAE";"Xyris neglecta";"done";"published";"EN";"B1ab(iii,iv)+2ab(iii,iv)"
"XYRIDACEAE";"Xyris nigricans";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris obtusiuscula";"done";"published";"EN";"B2ab(iii)"
"XYRIDACEAE";"Xyris phaeocephala";"done";"published";"EN";"B2ab(iii,v)"
"XYRIDACEAE";"Xyris platystachya";"done";"published";"CR";"A2cd;B2ab(iii,iv,v)"
"XYRIDACEAE";"Xyris reitzii";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"XYRIDACEAE";"Xyris retrorsifimbriata";"done";"published";"CR";"B2ab(iii,v)"
"XYRIDACEAE";"Xyris rigida";"done";"published";"CR";"A2c"
"XYRIDACEAE";"Xyris sincorana";"done";"published";"EN";"B2ab(iii,v)"
"XYRIDACEAE";"Xyris sororia";"done";"published";"CR";"A2c"
"XYRIDACEAE";"Xyris stenophylla";"done";"published";"VU";"D2"
"XYRIDACEAE";"Xyris tortilis";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris trachyphylla";"done";"published";"LC";""
"XYRIDACEAE";"Xyris uninervis";"done";"published";"CR";"B2ab(iii)"
"XYRIDACEAE";"Xyris vacillans";"done";"published";"EN";"A2c"
"XYRIDACEAE";"Xyris wawrae";"done";"published";"EN";"A2c;B2ab(iii)"
"ZAMIACEAE";"Zamia ulei";"done";"published";"LC";""
"ZINGIBERACEAE";"Renealmia brasiliensis";"done";"published";"EN";"B2ab(ii,iii,iv)"
"ANNONACEAE";"Anaxagorea dolichocarpa";"done";"published";"LC";""
"ANNONACEAE";"Annona glaucophylla";"done";"published";"NT";""
"ANNONACEAE";"Annona leptopetala";"done";"published";"LC";""
"ANNONACEAE";"Annona malmeana";"done";"published";"DD";""
"ANNONACEAE";"Annona monticola";"done";"published";"LC";""
"ANNONACEAE";"Annona spinescens";"done";"published";"NT";""
"ANNONACEAE";"Bocagea viridis";"done";"published";"NT";""
"ANNONACEAE";"Cymbopetalum brasiliense";"done";"published";"LC";""
"ANNONACEAE";"Duguetia glabriuscula";"done";"published";"LC";""
"ANNONACEAE";"Guatteria notabilis";"done";"published";"NT";""
"ANNONACEAE";"Guatteria pohliana";"done";"published";"NT";""
"ANNONACEAE";"Guatteria rupestris";"done";"published";"NT";""
"ANNONACEAE";"Guatteria sellowiana";"done";"published";"LC";""
"ANNONACEAE";"Guatteria villosissima";"done";"published";"LC";""
"APIACEAE";"Klotzschia rhizophylla";"done";"published";"EN";"B1ab(iii)"
"APOCYNACEAE";"Ditassa aequicymosa";"done";"published";"LC";""
"APOCYNACEAE";"Ditassa linearis";"done";"published";"NT";""
"APOCYNACEAE";"Marsdenia otoniense";"done";"published";"CR";"B2ab(i,ii,iii)"
"APOCYNACEAE";"Oxypetalum mexiae";"done";"published";"CR";"B2ab(iii)"
"APOCYNACEAE";"Petalostelma calcaratum";"done";"published";"DD";""
"ASTERACEAE";"Aspilia belo-horizontinae";"done";"published";"CR";"B2ab(i,ii,iii,iv)"
"ASTERACEAE";"Aspilia caudata";"done";"published";"EN";"B1ab(iii)+2ab(iii)"
"ASTERACEAE";"Aspilia diamantinae";"done";"published";"EN";"B1ab(iii)"
"ASTERACEAE";"Aspilia diffusiflora";"done";"published";"VU";"B1ab(iii,iv)"
"ASTERACEAE";"Aspilia diniz-cruzeanae";"done";"published";"CR";"B1ab(i,iii,iv,v)+2ab(ii,iii,iv,v)"
"ASTERACEAE";"Aspilia duarteana";"done";"published";"NT";""
"ASTERACEAE";"Aspilia eglerii";"done";"published";"CR";"B2ab(i,ii,iii,iv)"
"ASTERACEAE";"Aspilia espinhacensis";"done";"published";"EN";"B1ab(iii)"
"ASTERACEAE";"Aspilia jugata";"done";"published";"CR";"B2ab(i,ii,iii,iv)"
"ASTERACEAE";"Aspilia ovatifolia";"done";"published";"CR";"B2ab(i,ii,iii,iv)"
"ASTERACEAE";"Aspilia pereirae";"done";"published";"EN";"B1ab(iii)"
"ASTERACEAE";"Aspilia prostrata";"done";"published";"EN";"B1ab(i,ii,iii)"
"ASTERACEAE";"Aspilia reticulata";"done";"published";"VU";"B1ab(i,ii,iii,iv)"
"ASTERACEAE";"Baccharis arassatubaensis";"done";"published";"EN";"B1ab(ii,iii,iv)"
"ASTERACEAE";"Baccharis truncata";"done";"published";"LC";""
