family,scientificName,threat,incidence,timing,decline
BROMELIACEAE,"Fernseea bocainensis","6.3 Water pollution",,,
BROMELIACEAE,"Fernseea itatiaiae","1.7 Fire",,,
BROMELIACEAE,"Guzmania sanguinea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Hohenbergia castellanosii","1.4.2 Human settlement",,,
BROMELIACEAE,"Hohenbergia littoralis","1.1 Agriculture",,,
BROMELIACEAE,"Lymania brachycaulis","9.9 Restricted range",local,,
BROMELIACEAE,"Lymania corallina","1 Habitat Loss/Degradation (human induced)",national,,
BROMELIACEAE,"Lymania globosa","1.1 Agriculture",,,
BROMELIACEAE,"Lymania spiculata","9.9 Restricted range",local,,
BROMELIACEAE,"Neoregelia bahiana","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Neoregelia brownii","1.1 Agriculture",local,,
BROMELIACEAE,"Neoregelia burle-marxii","1 Habitat Loss/Degradation (human induced)",national,,
BROMELIACEAE,"Neoregelia compacta","1.3 Extraction",national,,
BROMELIACEAE,"Neoregelia cruenta","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Neoregelia hoehneana","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Neoregelia menescalii","1.1.3 Non-timber plantation",,,
BROMELIACEAE,"Neoregelia pascoaliana","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Neoregelia pernambucana","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Neoregelia pernambucana","1.3.4 Non-woody vegetation collection",local,,
BROMELIACEAE,"Neoregelia sanguinea","1.1.3 Non-timber plantation",,,
BROMELIACEAE,"Nidularium atalaiaense","1.3.4 Non-woody vegetation collection",local,,
BROMELIACEAE,"Nidularium azureum","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Nidularium itatiaiae","9.9 Restricted range",,,
BROMELIACEAE,"Nidularium kautskyanum","1.1.3 Non-timber plantation",,,
BROMELIACEAE,"Nidularium mangaratibense","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Nidularium organense","1.4 Infrastructure development",,,
BROMELIACEAE,"Nidularium rosulatum","1.4.2 Human settlement",local,,
BROMELIACEAE,"Nidularium serratum","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Nidularium utriculosum","1.1 Agriculture",,,
BROMELIACEAE,"Orthophytum amoenum","1.3.4 Non-woody vegetation collection",local,,
BROMELIACEAE,"Orthophytum amoenum","1.3.1 Mining",,,
BROMELIACEAE,"Orthophytum amoenum","1.1.4 Livestock",,,
BROMELIACEAE,"Orthophytum fosterianum","1.3.1 Mining",,,
BROMELIACEAE,"Orthophytum grossiorum","1.1.4 Livestock",local,,
BROMELIACEAE,"Orthophytum grossiorum","1.5 Invasive alien species (directly impacting habitat)",local,,
BROMELIACEAE,"Orthophytum magalhaesii","1 Habitat Loss/Degradation (human induced)",national,,
BROMELIACEAE,"Pitcairnia albiflos","2 Invasive alien species (directly affecting the species)",local,,
BROMELIACEAE,"Pitcairnia albiflos","1.7 Fire",local,,
BROMELIACEAE,"Pitcairnia albiflos","10.1 Recreation/tourism",local,,
BROMELIACEAE,"Pitcairnia bradei","10.1 Recreation/tourism",local,,
BROMELIACEAE,"Pitcairnia burle-marxii","1.1.2 Wood plantation",local,,
BROMELIACEAE,"Pitcairnia burle-marxii","1.3.1 Mining",local,,
BROMELIACEAE,"Pitcairnia burle-marxii","1.5 Invasive alien species (directly impacting habitat)",local,,
BROMELIACEAE,"Pitcairnia decidua","1.7 Fire",,,
BROMELIACEAE,"Pitcairnia encholirioides","1.7 Fire",,,
BROMELIACEAE,"Pitcairnia encholirioides","1.5 Invasive alien species (directly impacting habitat)",,,
BROMELIACEAE,"Pitcairnia encholirioides","1.1.4 Livestock",,,
BROMELIACEAE,"Pitcairnia glaziovii","1.7 Fire",,,
BROMELIACEAE,"Pitcairnia glaziovii","1.5 Invasive alien species (directly impacting habitat)",local,,
BROMELIACEAE,"Pitcairnia glaziovii","1.1.4 Livestock",local,,
BROMELIACEAE,"Pitcairnia limae","1.1 Agriculture",,,
BROMELIACEAE,"Pitcairnia limae","1.4.3 Tourism/recreation",local,,
BROMELIACEAE,"Quesnelia augusto-coburgii","1.7 Fire",local,,
BROMELIACEAE,"Tillandsia aeranthos","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Tillandsia aeranthos","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Tillandsia aeranthos","1.3.1 Mining",,,
BROMELIACEAE,"Tillandsia aeranthos","1.5 Invasive alien species (directly impacting habitat)",,,
BROMELIACEAE,"Tillandsia aeranthos","1.4.2 Human settlement",,,
BROMELIACEAE,"Tillandsia afonsoana","1.4.6 Dam",local,,
BROMELIACEAE,"Tillandsia araujei","1.4.2 Human settlement",local,,
BROMELIACEAE,"Tillandsia araujei","10.1 Recreation/tourism",local,,
BROMELIACEAE,"Tillandsia brachyphylla","3.2.3 Regional/international trade",,,
BROMELIACEAE,"Tillandsia crocata","1.4.3 Tourism/recreation",,,
BROMELIACEAE,"Tillandsia crocata","1.1 Agriculture",,,
BROMELIACEAE,"Tillandsia crocata","1.1.4 Livestock",,,
BROMELIACEAE,"Tillandsia gardneri","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Tillandsia gardneri","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Tillandsia grazielae","3.1.3 Regional/international trade",,,
BROMELIACEAE,"Tillandsia kautskyi","1.1 Agriculture",,,
BROMELIACEAE,"Tillandsia kautskyi","1.1 Agriculture",,,
BROMELIACEAE,"Tillandsia lorentziana","1.5 Invasive alien species (directly impacting habitat)",local,,
BROMELIACEAE,"Tillandsia lorentziana","1.3 Extraction",local,,
BROMELIACEAE,"Tillandsia neglecta","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Tillandsia reclinata","1.7 Fire",local,,
BROMELIACEAE,"Tillandsia recurvifolia","1.3 Extraction",local,,
BROMELIACEAE,"Tillandsia tenuifolia","1.4 Infrastructure development",local,,
BROMELIACEAE,"Tillandsia usneoides","1.4 Infrastructure development",local,,
BROMELIACEAE,"Vriesea altomacaensis","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea arachnoidea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea arachnoidea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea atropurpurea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea bleherae","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea brassicoides","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea corcovadensis","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea diamantinensis","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea drepanocarpa","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea duvaliana","1.3 Extraction",,,
BROMELIACEAE,"Vriesea eltoniana","1.7 Fire",local,,
BROMELIACEAE,"Vriesea eltoniana","1.4 Infrastructure development",local,,
BROMELIACEAE,"Vriesea erythrodactylon","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Vriesea fosteriana","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea fosteriana","1.3 Extraction",,,
BROMELIACEAE,"Vriesea gigantea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea goniorachis","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea gracilior","1.1 Agriculture",,,
BROMELIACEAE,"Vriesea harrylutheri","1.1 Agriculture",local,,
BROMELIACEAE,"Vriesea hieroglyphica","1.3 Extraction",,,
BROMELIACEAE,"Vriesea kautskyana","1.1 Agriculture",,,
BROMELIACEAE,"Vriesea leptantha","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea leptantha","10.1 Recreation/tourism",,,
BROMELIACEAE,"Vriesea leptantha","9.9 Restricted range",,,
BROMELIACEAE,"Vriesea longistaminea","1.3.1 Mining",,,
BROMELIACEAE,"Vriesea longistaminea","9.9 Restricted range",,,
BROMELIACEAE,"Vriesea menescalii","9.9 Restricted range",,,
BROMELIACEAE,"Vriesea minarum","1.3.1 Mining",,,
BROMELIACEAE,"Vriesea neoglutinosa","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea neoglutinosa","1.7 Fire",,,
BROMELIACEAE,"Vriesea pastuchoffiana","10.1 Recreation/tourism",local,,
BROMELIACEAE,"Vriesea pastuchoffiana","1.4.2 Human settlement",local,,
BROMELIACEAE,"Vriesea pastuchoffiana","9.9 Restricted range",local,,
BROMELIACEAE,"Vriesea pastuchoffiana","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Vriesea pauperrima","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea penduliflora","1.7 Fire",local,,
BROMELIACEAE,"Vriesea penduliflora","10.1 Recreation/tourism",local,,
BROMELIACEAE,"Vriesea philippocoburgii","1.3 Extraction",,,
BROMELIACEAE,"Vriesea pinottii","1.3.4 Non-woody vegetation collection",national,,
BROMELIACEAE,"Vriesea platynema","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea procera","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea psittacina","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea psittacina","1.3 Extraction",,,
BROMELIACEAE,"Vriesea racinae","9.9 Restricted range",national,,
BROMELIACEAE,"Vriesea racinae","1 Habitat Loss/Degradation (human induced)",national,,
BROMELIACEAE,"Vriesea racinae","1.3.1 Mining",local,,
BROMELIACEAE,"Vriesea rubyae","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Vriesea sazimae","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea sucrei","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea thyrsoidea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea triligulata","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea vidalii","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Vriesea wawranea","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Vriesea weberi","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Wittrockia superba","1.4 Infrastructure development",local,,
BROMELIACEAE,"Wittrockia superba","1.1 Agriculture",local,,
BROMELIACEAE,"Wittrockia superba","1.7 Fire",local,,
BROMELIACEAE,"Bromelia macedoi","1 Habitat Loss/Degradation (human induced)",,,
BRUCHIACEAE,"Pringleella subulata","1.1 Agriculture",,,
BRUCHIACEAE,"Pringleella subulata","1.4 Infrastructure development",,,
BRUCHIACEAE,"Pringleella subulata","1.7 Fire",local,,
BRUCHIACEAE,"Pringleella subulata","1.7 Fire",local,,
BURSERACEAE,"Bursera simaruba","7.4 Wildfire",,,
BURSERACEAE,"Dacryodes edilsonii","1.1.4 Livestock",,,
BURSERACEAE,"Protium bahianum","1.4.2 Human settlement",,,
BURSERACEAE,"Protium giganteum var. crassifolium","1.1.4 Livestock",local,,
BURSERACEAE,"Protium icicariba var. talmonii","1.3 Extraction",local,,
BURSERACEAE,"Protium icicariba var. talmonii","1 Habitat Loss/Degradation (human induced)",,,
BURSERACEAE,"Protium inodorum","1.1.4 Livestock",local,,
BURSERACEAE,"Protium inodorum","1.3.3 Wood",local,,
BURSERACEAE,"Tetragastris occhionii","1.1.2 Wood plantation",,,
BURSERACEAE,"Tetragastris occhionii","1.1.4 Livestock",,,
BURSERACEAE,"Trattinnickia ferruginea","1.1 Agriculture",,,
BURSERACEAE,"Trattinnickia ferruginea","1.3.3 Wood",,,
BURSERACEAE,"Trattinnickia mensalis","1 Habitat Loss/Degradation (human induced)",,,
CABOMBACEAE,"Cabomba aquatica","1 Habitat Loss/Degradation (human induced)",,,
CABOMBACEAE,"Cabomba aquatica","1 Habitat Loss/Degradation (human induced)",,,
CABOMBACEAE,"Cabomba caroliniana","1 Habitat Loss/Degradation (human induced)",,,
CABOMBACEAE,"Cabomba caroliniana","1 Habitat Loss/Degradation (human induced)",,,
CABOMBACEAE,"Cabomba furcata","1 Habitat Loss/Degradation (human induced)",,,
CABOMBACEAE,"Cabomba furcata","1.1 Agriculture",,,
CABOMBACEAE,"Cabomba furcata","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Arrojadoa bahiensis","1 Habitat Loss/Degradation (human induced)",local,,
CACTACEAE,"Arrojadoa bahiensis","1.3 Extraction",local,,
CACTACEAE,"Arrojadoa bahiensis","9.9 Restricted range",local,,
CACTACEAE,"Arrojadoa dinae","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Arrojadoa dinae","3.5 Cultural/scientific/leisure activitie",,,
CACTACEAE,"Arrojadoa eriocaulis","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Arthrocereus glaziovii","1.3.1 Mining",,,
CACTACEAE,"Arthrocereus glaziovii","9.9 Restricted range",,,
CACTACEAE,"Arthrocereus melanurus subsp. melanurus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Arthrocereus melanurus subsp. magnus","9.9 Restricted range",local,,
CACTACEAE,"Arthrocereus melanurus subsp. odorus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Arthrocereus melanurus subsp. odorus","9.9 Restricted range",,,
CACTACEAE,"Arthrocereus rondonianus","1.3.1 Mining",,,
CACTACEAE,"Arthrocereus rondonianus","9.9 Restricted range",,,
CACTACEAE,"Arthrocereus rondonianus","10.5 Fire",,,
CACTACEAE,"Arthrocereus rondonianus","2 Invasive alien species (directly affecting the species)",,,
CACTACEAE,"Arthrocereus rondonianus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Brasilicereus markgrafii","1 Habitat Loss/Degradation (human induced)",local,,
CACTACEAE,"Brasiliopuntia brasiliensis","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Cereus mirabella","1.1 Agriculture",,,
CACTACEAE,"Cipocereus bradei","1 Habitat Loss/Degradation (human induced)",local,,
CACTACEAE,"Cipocereus bradei","9.9 Restricted range",local,,
CACTACEAE,"Cipocereus bradei","3.2.3 Regional/international trade",local,,
CACTACEAE,"Cipocereus crassisepalus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Cipocereus laniflorus","9.9 Restricted range",local,,
CACTACEAE,"Cipocereus minensis","10.5 Fire",,,
CACTACEAE,"Cipocereus minensis","1.3.1 Mining",,,
CACTACEAE,"Cipocereus pusilliflorus","9.9 Restricted range",local,,
CACTACEAE,"Cipocereus pusilliflorus","9.5 Low densitie",local,,
CACTACEAE,"Coleocephalocereus buxbaumianus subsp. flavisetus","1.3.1 Mining",,,
CACTACEAE,"Coleocephalocereus fluminensis subsp. decumbens","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Coleocephalocereus purpureus","9.9 Restricted range",local,,
CACTACEAE,"Coleocephalocereus purpureus","3.5.3 Regional/international trade",local,,
CACTACEAE,"Coleocephalocereus purpureus","1.1 Agriculture",local,,
CACTACEAE,"Coleocephalocereus purpureus","1.3.1 Mining",local,,
CACTACEAE,"Discocactus bahiensis","3.4.3 Regional/international trade",,,
CACTACEAE,"Discocactus bahiensis","1.1 Agriculture",,,
CACTACEAE,"Discocactus bahiensis","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Discocactus catingicola","9.9 Restricted range",,,
CACTACEAE,"Discocactus catingicola","9.5 Low densitie",,,
CACTACEAE,"Discocactus catingicola","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Discocactus ferricola","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Discocactus heptacanthus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Discocactus horstii","9.9 Restricted range",,,
CACTACEAE,"Discocactus horstii","1.3.2.1 Subsistence",,,
CACTACEAE,"Discocactus horstii","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Discocactus placentiformis","3.1.1 Subsistence use/local trade",,,
CACTACEAE,"Discocactus pseudoinsignis","1.4.6 Dam",,,
CACTACEAE,"Discocactus pseudoinsignis","1.1.2 Wood plantation",,,
CACTACEAE,"Discocactus zehntneri","1.4.6 Dam",,,
CACTACEAE,"Discocactus zehntneri","1.3.2.2 Artisinal/small-scale",,,
CACTACEAE,"Echinopsis calochlora","1.3.1 Mining",,,
CACTACEAE,"Echinopsis calochlora","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Echinopsis oxygona","1.1.4 Livestock",,,
CACTACEAE,"Echinopsis oxygona","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Echinopsis oxygona","2 Invasive alien species (directly affecting the species)",,,
CACTACEAE,"Espostoopsis dybowskii","10.5 Fire",,,
CACTACEAE,"Espostoopsis dybowskii","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Facheiroa cephaliomelana","1.3.1 Mining",,,
CACTACEAE,"Facheiroa cephaliomelana subsp. estevesii","9.9 Restricted range",local,,
CACTACEAE,"Facheiroa cephaliomelana subsp. estevesii","1.3.1 Mining",local,,
CACTACEAE,"Facheiroa ulei","1.1 Agriculture",,,
CACTACEAE,"Facheiroa ulei","1.1.4 Livestock",,,
CACTACEAE,"Frailea buenekeri","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Frailea buenekeri","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea buenekeri","1.1.4 Livestock",,,
CACTACEAE,"Frailea castanea","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Frailea castanea","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea curvispina","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea gracillima","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea mammifera","1.1 Agriculture",,,
CACTACEAE,"Frailea mammifera","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Frailea mammifera","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea phaeodisca","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea phaeodisca","1.1.4 Livestock",,,
CACTACEAE,"Frailea phaeodisca","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Frailea pumila","1.1 Agriculture",,,
CACTACEAE,"Frailea pumila","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea pumila","1.1.4 Livestock",,,
CACTACEAE,"Frailea pumila","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Frailea pygmaea","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea pygmaea","1.1 Agriculture",,,
CACTACEAE,"Frailea pygmaea","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Frailea schilinzkyana","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Frailea schilinzkyana","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Gymnocalycium denudatum","1.1 Agriculture",,,
CACTACEAE,"Gymnocalycium denudatum","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Gymnocalycium denudatum","1.5 Invasive alien species (directly impacting habitat)",,,
CACTACEAE,"Gymnocalycium denudatum","1.3.2.1 Subsistence",,,
CACTACEAE,"Gymnocalycium denudatum","1.1.4 Livestock",,,
CACTACEAE,"Gymnocalycium horstii","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Gymnocalycium horstii","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Gymnocalycium horstii subsp. buenekeri","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Gymnocalycium horstii subsp. buenekeri","3.4 Material",,,
CACTACEAE,"Hatiora cylindrica","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Hatiora herminiae","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Melocactus azureus","1.1 Agriculture",local,,
CACTACEAE,"Melocactus azureus","1.3.3.1 Small-scale subsistence",local,,
CACTACEAE,"Melocactus azureus","9.9 Restricted range",local,,
CACTACEAE,"Melocactus conoideus","10.5 Fire",local,,
CACTACEAE,"Melocactus conoideus","1.3.1 Mining",,,
CACTACEAE,"Melocactus conoideus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Melocactus conoideus","1.3.4 Non-woody vegetation collection",local,,
CACTACEAE,"Melocactus deinacanthus","9.9 Restricted range",local,,
CACTACEAE,"Melocactus deinacanthus","1.3.1 Mining",local,,
CACTACEAE,"Melocactus ferreophilus","1.3.4 Non-woody vegetation collection",,,
CACTACEAE,"Melocactus ferreophilus","9.9 Restricted range",,,
CACTACEAE,"Melocactus ferreophilus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Melocactus ferreophilus","1.3.1 Mining",,,
CACTACEAE,"Melocactus glaucescens","10.5 Fire",local,,
CACTACEAE,"Melocactus glaucescens","9 Intrinsic factor",,,
CACTACEAE,"Melocactus glaucescens","1.1.4 Livestock",local,,
CACTACEAE,"Melocactus glaucescens","1 Habitat Loss/Degradation (human induced)",local,,
CACTACEAE,"Melocactus glaucescens","9.9 Restricted range",,,
CACTACEAE,"Melocactus glaucescens","1.3.4 Non-woody vegetation collection",local,,
CACTACEAE,"Melocactus lanssensianus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Melocactus pachyacanthus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Melocactus pachyacanthus","1.3.4 Non-woody vegetation collection",local,,
CACTACEAE,"Melocactus paucispinus","1.3.4 Non-woody vegetation collection",local,,
CACTACEAE,"Melocactus paucispinus","1 Habitat Loss/Degradation (human induced)",,,
CACTACEAE,"Melocactus violaceus","1.3 Extraction",local,,
CACTACEAE,"Melocactus violaceus","10.5 Fire",local,,
CACTACEAE,"Melocactus violaceus","10 Human disturbance",,,
CACTACEAE,"Melocactus violaceus","1 Habitat Loss/Degradation (human induced)",local,,
CACTACEAE,"Melocactus violaceus","1.1 Agriculture",local,,
CACTACEAE,"Melocactus violaceus","1.4.2 Human settlement",local,,
CACTACEAE,"Melocactus violaceus","1.1.4 Livestock",local,,
CACTACEAE,"Melocactus violaceus subsp. ritteri","1.3.4 Non-woody vegetation collection",local,,
CACTACEAE,"Melocactus violaceus subsp. ritteri","9.9 Restricted range",local,,
