family,scientificName,habitat
MORACEAE,"Pseudolmedia hirtula","1.6 Subtropical/Tropical Moist Lowland"
MORACEAE,"Sorocea guilleminiana","1 Forest"
MYRISTICACEAE,"Iryanthera campinae","2 Savanna"
MYRISTICACEAE,"Iryanthera obovata","1.5 Subtropical/Tropical Dry"
MYRISTICACEAE,"Iryanthera obovata","2.1 Dry Savanna"
MYRISTICACEAE,"Virola bicuhyba","1.5 Subtropical/Tropical Dry"
MYRISTICACEAE,"Virola bicuhyba","1.6 Subtropical/Tropical Moist Lowland"
MYRISTICACEAE,"Virola bicuhyba","1.9 Subtropical/Tropical Moist Montane"
MYRISTICACEAE,"Virola parvifolia","1.6 Subtropical/Tropical Moist Lowland"
MYRISTICACEAE,"Virola surinamensis","1.6 Subtropical/Tropical Moist Lowland"
MYRISTICACEAE,"Virola surinamensis","1.8 Subtropical/Tropical Swamp"
MYRSINACEAE,"Cybianthus densicomus","1 Forest"
MYRSINACEAE,"Cybianthus densicomus","1.6 Subtropical/Tropical Moist Lowland"
MYRSINACEAE,"Cybianthus densicomus","1.9 Subtropical/Tropical Moist Montane"
MYRSINACEAE,"Cybianthus densicomus","1.5 Subtropical/Tropical Dry"
MYRSINACEAE,"Cybianthus densicomus","3 Shrubland"
MYRSINACEAE,"Cybianthus densicomus","3.5 Subtropical/Tropical Dry"
MYRSINACEAE,"Myrsine congesta","1.9 Subtropical/Tropical Moist Montane"
MYRSINACEAE,"Myrsine congesta","3 Shrubland"
MYRSINACEAE,"Myrsine congesta","3.7 Subtropical/Tropical High Altitude"
MYRSINACEAE,"Myrsine congesta","4 Grassland"
MYRSINACEAE,"Myrsine glazioviana","3.7 Subtropical/Tropical High Altitude"
MYRSINACEAE,"Myrsine glazioviana","4 Grassland"
MYRSINACEAE,"Myrsine villosissima","3.7 Subtropical/Tropical High Altitude"
MYRSINACEAE,"Myrsine villosissima","4 Grassland"
MYRSINACEAE,"Anagallis alternifolia","1.6 Subtropical/Tropical Moist Lowland"
MYRSINACEAE,"Anagallis alternifolia","1.9 Subtropical/Tropical Moist Montane"
MYRSINACEAE,"Anagallis alternifolia","3 Shrubland"
MYRSINACEAE,"Anagallis alternifolia","3.6 Subtropical/Tropical Moist"
MYRSINACEAE,"Anagallis alternifolia","2 Savanna"
MYRSINACEAE,"Anagallis barbata","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Blepharocalyx salicifolius","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Blepharocalyx salicifolius","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Blepharocalyx salicifolius","2 Savanna"
MYRTACEAE,"Blepharocalyx salicifolius","4 Grassland"
MYRTACEAE,"Blepharocalyx salicifolius","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Calycolpus legrandii","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Calycolpus legrandii","13.3 Coastal Sand Dunes"
MYRTACEAE,"Calyptranthes restingae","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Calyptranthes restingae","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Calyptranthes rubella","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Campomanesia aromatica","2 Savanna"
MYRTACEAE,"Campomanesia aromatica","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Campomanesia espiritosantensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Campomanesia eugenioides","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Campomanesia eugenioides","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Campomanesia eugenioides","2 Savanna"
MYRTACEAE,"Campomanesia hirsuta","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Campomanesia hirsuta","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Campomanesia macrobracteolata","3.6 Subtropical/Tropical Moist"
MYRTACEAE,"Campomanesia pubescens","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Campomanesia pubescens","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Campomanesia pubescens","2 Savanna"
MYRTACEAE,"Campomanesia pubescens","4 Grassland"
MYRTACEAE,"Campomanesia rufa","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Campomanesia rufa","2.1 Dry Savanna"
MYRTACEAE,"Campomanesia schlechtendaliana","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Campomanesia sessiliflora","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Campomanesia sessiliflora","2 Savanna"
MYRTACEAE,"Campomanesia sessiliflora","4 Grassland"
MYRTACEAE,"Campomanesia viatoris","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Campomanesia xanthocarpa","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia arenosa","4 Grassland"
MYRTACEAE,"Eugenia aurata","2 Savanna"
MYRTACEAE,"Eugenia bahiensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia bahiensis","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia bahiensis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia blanda","2.2 Moist Savana"
MYRTACEAE,"Eugenia blanda","3.7 Subtropical/Tropical High Altitude"
MYRTACEAE,"Eugenia brevistyla","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia brunoi","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia burkartiana","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia cereja","1.8 Subtropical/Tropical Swamp"
MYRTACEAE,"Eugenia copacabanensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia copacabanensis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia dimorpha","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia dimorpha","4 Grassland"
MYRTACEAE,"Eugenia disperma","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia disperma","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia disperma","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia excelsa","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia excelsa","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia excelsa","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia excelsa","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia florida","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia florida","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia florida","2 Savanna"
MYRTACEAE,"Eugenia florida","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia florida","4 Grassland"
MYRTACEAE,"Eugenia gracillima","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia gracillima","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia hermesiana","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia hiemalis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia hiemalis","1.8 Subtropical/Tropical Swamp"
MYRTACEAE,"Eugenia hiemalis","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia hiemalis","2 Savanna"
MYRTACEAE,"Eugenia hiemalis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia hiemalis","4 Grassland"
MYRTACEAE,"Eugenia imaruiensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia itacarensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia joenssonii","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia klotzschiana","4 Grassland"
MYRTACEAE,"Eugenia macrobracteolata","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia malacantha","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia mattosii","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia neotristis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia neotristis","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia nutans","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia oxyoentophylla","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia oxyoentophylla","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia pachyclada","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia peruibensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia prasina","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia prasina","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia prasina","2 Savanna"
MYRTACEAE,"Eugenia pseudomalacantha","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia reitziana","4 Grassland"
MYRTACEAE,"Eugenia rotundicosta","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia sclerocalyx","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia villaenovae","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia anomala","4 Grassland"
MYRTACEAE,"Eugenia hamiltonii","4 Grassland"
MYRTACEAE,"Eugenia hamiltonii","2 Savanna"
MYRTACEAE,"Eugenia leonorae","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia leonorae","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia neosericea","3.7 Subtropical/Tropical High Altitude"
MYRTACEAE,"Eugenia pluriflora","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Eugenia pluriflora","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Eugenia pluriflora","2 Savanna"
MYRTACEAE,"Eugenia pluriflora","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Eugenia subterminalis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Marlierea krapovickae","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Marlierea lealcostae","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Marlierea regeliana","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Marlierea regeliana","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Marlierea reitzii","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Marlierea skortzoviana","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Marlierea sucrei","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrceugenia alpigena","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia alpigena","2 Savanna"
MYRTACEAE,"Myrceugenia bracteosa","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia bracteosa","4.7 Subtropical/Tropical High Altitude"
MYRTACEAE,"Myrceugenia brevipedicellata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia campestris","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrceugenia campestris","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia campestris","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrceugenia foveolata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia gertii","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia glaucescens","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia glaucescens","4 Grassland"
MYRTACEAE,"Myrceugenia hatschbachii","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia hoehnei","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia myrcioides","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia myrcioides","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrceugenia rufescens","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia scutellata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia smithii","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrceugenia venosa","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia almasensis","3.7 Subtropical/Tropical High Altitude"
MYRTACEAE,"Myrcia diaphana","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia dichrophylla","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia dichrophylla","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia eriopus","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia eriopus","3.7 Subtropical/Tropical High Altitude"
MYRTACEAE,"Myrcia follii","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia gilsoniana","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia guianensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia guianensis","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia guianensis","2 Savanna"
MYRTACEAE,"Myrcia guianensis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia guianensis","4 Grassland"
MYRTACEAE,"Myrcia guianensis","13.3 Coastal Sand Dunes"
MYRTACEAE,"Myrcia hexasticha","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia hexasticha","1.8 Subtropical/Tropical Swamp"
MYRTACEAE,"Myrcia insularis","1.8 Subtropical/Tropical Swamp"
MYRTACEAE,"Myrcia insularis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia isaiana","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia isaiana","1.8 Subtropical/Tropical Swamp"
MYRTACEAE,"Myrcia isaiana","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia limae","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia lineata","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia lineata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia lineata","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia magnifolia","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia oblongata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia ovata","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia ovata","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia ovata","2 Savanna"
MYRTACEAE,"Myrcia ovata","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia plusiantha","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia pubipetala","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia pubipetala","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia pulchra","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia pulchra","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia pulchra","4 Grassland"
MYRTACEAE,"Myrcia riodocensis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia rupicola","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia undulata","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia variabilis","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcia variabilis","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcia variabilis","2 Savanna"
MYRTACEAE,"Myrcia variabilis","4 Grassland"
MYRTACEAE,"Myrcia venulosa","1.8 Subtropical/Tropical Swamp"
MYRTACEAE,"Myrcia venulosa","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia venulosa","2 Savanna"
MYRTACEAE,"Myrcia cordiifolia","2 Savanna"
MYRTACEAE,"Myrcia obovata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia obovata","2 Savanna"
MYRTACEAE,"Myrcia tijucensis","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcia tijucensis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcianthes cisplatensis","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrcianthes cisplatensis","4 Grassland"
MYRTACEAE,"Myrcianthes pungens","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrcianthes pungens","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrcianthes pungens","4 Grassland"
MYRTACEAE,"Myrciaria cuspidata","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrciaria cuspidata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrciaria cuspidata","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrciaria floribunda","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrciaria floribunda","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Myrciaria floribunda","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Myrciaria floribunda","4 Grassland"
MYRTACEAE,"Myrciaria plinioides","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Myrciaria tenella","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Neomitranthes amblymitra","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Neomitranthes capivariensis","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Neomitranthes cordifolia","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Neomitranthes cordifolia","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Neomitranthes gemballae","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Neomitranthes glomerata","1.9 Subtropical/Tropical Moist Montane"
MYRTACEAE,"Neomitranthes glomerata","3.5 Subtropical/Tropical Dry"
MYRTACEAE,"Neomitranthes gracilis","1.5 Subtropical/Tropical Dry"
MYRTACEAE,"Neomitranthes langsdorffii","1.6 Subtropical/Tropical Moist Lowland"
MYRTACEAE,"Neomitranthes obscura","1.6 Subtropical/Tropical Moist Lowland"
