family,scientificNameWithoutAuthorship,scientificNameAuthorship,acceptedNameUsage
TURNERACEAE,"Turnera gardneriana",,"Turnera gardneriana "
TURNERACEAE,"Turnera ignota",,"Turnera ignota "
TURNERACEAE,"Turnera luetzelburgii",,"Turnera luetzelburgii "
TURNERACEAE,"Turnera pinifolia",,"Turnera pinifolia "
TURNERACEAE,"Turnera princeps",,"Turnera princeps "
TURNERACEAE,"Turnera reginae",,"Turnera reginae "
TURNERACEAE,"Turnera revoluta",,"Turnera revoluta "
TURNERACEAE,"Turnera riedeliana",,"Turnera riedeliana "
VELLOZIACEAE,"Barbacenia andersonii",,"Barbacenia andersonii "
VELLOZIACEAE,"Barbacenia blackii",,"Barbacenia blackii "
VELLOZIACEAE,"Barbacenia contasana",,"Barbacenia contasana "
VELLOZIACEAE,"Barbacenia cylindrica",,"Barbacenia cylindrica "
VELLOZIACEAE,"Barbacenia fulva",,"Barbacenia fulva "
VELLOZIACEAE,"Barbacenia glabra",,"Barbacenia glabra "
VELLOZIACEAE,"Barbacenia hatschbachii",,"Barbacenia hatschbachii "
VELLOZIACEAE,"Barbacenia lymansmithii",,"Barbacenia lymansmithii "
VELLOZIACEAE,"Barbacenia minima",,"Barbacenia minima "
VELLOZIACEAE,"Barbacenia reflexa",,"Barbacenia reflexa "
VELLOZIACEAE,"Barbacenia regis",,"Barbacenia regis "
VELLOZIACEAE,"Barbacenia umbrosa",,"Barbacenia umbrosa "
VELLOZIACEAE,"Barbacenia williamsii",,"Barbacenia williamsii "
VELLOZIACEAE,"Vellozia bradei",,"Vellozia bradei "
VELLOZIACEAE,"Vellozia costata",,"Vellozia costata "
VELLOZIACEAE,"Vellozia crinita",,"Vellozia crinita "
VELLOZIACEAE,"Vellozia exilis",,"Vellozia exilis "
VELLOZIACEAE,"Vellozia graomogolensis",,"Vellozia graomogolensis "
VELLOZIACEAE,"Vellozia luteola",,"Vellozia luteola "
VELLOZIACEAE,"Vellozia maxillarioides",,"Vellozia maxillarioides "
VELLOZIACEAE,"Vellozia prolifera",,"Vellozia prolifera "
VELLOZIACEAE,"Vellozia sellowii",,"Vellozia sellowii "
VELLOZIACEAE,"Vellozia spiralis",,"Vellozia spiralis "
VELLOZIACEAE,"Vellozia tillandsioides",,"Vellozia tillandsioides "
VELLOZIACEAE,"Vellozia torquata",,"Vellozia torquata "
VERBENACEAE,"Bouchea chascanoides",,"Bouchea chascanoides "
VERBENACEAE,"Lantana gracilis",,"Lantana gracilis "
VERBENACEAE,"Lippia ciliata",,"Lippia ciliata "
VERBENACEAE,"Lippia duartei",,"Lippia duartei "
VERBENACEAE,"Lippia gardneriana",,"Lippia gardneriana "
VERBENACEAE,"Lippia grandiflora",,"Lippia grandiflora "
VERBENACEAE,"Lippia macedoi",,"Lippia macedoi "
VERBENACEAE,"Lippia rubella",,"Lippia rubella "
POACEAE,"Paspalum biriastatum",,"Paspalum biriastatum "
VERBENACEAE,"Stachytarpheta ajugifolia",,"Stachytarpheta ajugifolia "
VERBENACEAE,"Stachytarpheta bicolor",,"Stachytarpheta bicolor "
VERBENACEAE,"Stachytarpheta discolor",,"Stachytarpheta discolor "
VERBENACEAE,"Stachytarpheta froesii",,"Stachytarpheta froesii "
VERBENACEAE,"Stachytarpheta integrifolia",,"Stachytarpheta integrifolia "
VERBENACEAE,"Stachytarpheta lacunosa",,"Stachytarpheta lacunosa "
VERBENACEAE,"Stachytarpheta lychnitis",,"Stachytarpheta lychnitis "
VERBENACEAE,"Stachytarpheta monachinoi",,"Stachytarpheta monachinoi "
VERBENACEAE,"Stachytarpheta pohliana",,"Stachytarpheta pohliana "
VOCHYSIACEAE,"Callisthene erythroclada",,"Callisthene erythroclada "
VOCHYSIACEAE,"Qualea elegans",,"Qualea elegans "
VOCHYSIACEAE,"Vochysia martiana",,"Vochysia martiana "
VOCHYSIACEAE,"Vochysia petraea",,"Vochysia petraea "
VOCHYSIACEAE,"Vochysia rotundifolia",,"Vochysia rotundifolia "
XYRIDACEAE,"Xyris archeri",,"Xyris archeri "
XYRIDACEAE,"Xyris diaphanobracteata",,"Xyris diaphanobracteata "
XYRIDACEAE,"Xyris goyazensis",,"Xyris goyazensis "
XYRIDACEAE,"Xyris itambensis",,"Xyris itambensis "
XYRIDACEAE,"Xyris jataiana",,"Xyris jataiana "
XYRIDACEAE,"Xyris lanuginosa",,"Xyris lanuginosa "
XYRIDACEAE,"Xyris mertensiana",,"Xyris mertensiana "
XYRIDACEAE,"Xyris obcordata",,"Xyris obcordata "
XYRIDACEAE,"Xyris paradisiaca",,"Xyris paradisiaca "
XYRIDACEAE,"Xyris picea",,"Xyris picea "
XYRIDACEAE,"Xyris pranceana",,"Xyris pranceana "
XYRIDACEAE,"Xyris rupicola",,"Xyris rupicola "
XYRIDACEAE,"Xyris spectabilis",,"Xyris spectabilis "
XYRIDACEAE,"Xyris subsetigera",,"Xyris subsetigera "
XYRIDACEAE,"Xyris veruina",,"Xyris veruina "
XYRIDACEAE,"Xyris vestita",,"Xyris vestita "
XYRIDACEAE,"Xyris villosicarinata",,"Xyris villosicarinata "
ACANTHACEAE,"Justicia clivalis",,"Justicia clivalis "
ACANTHACEAE,"Staurogyne minarum",,"Staurogyne minarum "
ACANTHACEAE,"Stenandrium goiasense",,"Stenandrium goiasense "
ACANTHACEAE,"Stenandrium irwinii",,"Stenandrium irwinii "
ALISMATACEAE,"Echinodorus lanceolatus",,"Echinodorus lanceolatus "
ALSTROEMERIACEAE,"Alstroemeria chapadensis",,"Alstroemeria chapadensis "
AMARANTHACEAE,"Gomphrena hermogenesii",,"Gomphrena hermogenesii "
AMARANTHACEAE,"Gomphrena hillii",,"Gomphrena hillii "
AMARANTHACEAE,"Gomphrena marginata",,"Gomphrena marginata "
ANNONACEAE,"Duguetia rotundifolia",,"Duguetia rotundifolia "
APOCYNACEAE,"Barjonia grazielae",,"Barjonia grazielae "
APOCYNACEAE,"Blepharodon hatschbachii",,"Blepharodon hatschbachii "
APOCYNACEAE,"Ditassa emmerichii",,"Ditassa emmerichii "
APOCYNACEAE,"Ditassa insignis",,"Ditassa insignis "
APOCYNACEAE,"Ditassa obscura",,"Ditassa obscura "
APOCYNACEAE,"Mandevilla rubra",,"Mandevilla rubra "
APOCYNACEAE,"Mandevilla semirii",,"Mandevilla semirii "
APOCYNACEAE,"Marsdenia neomanarae",,"Marsdenia neomanarae "
APOCYNACEAE,"Marsdenia sessilifolia",,"Marsdenia sessilifolia "
APOCYNACEAE,"Marsdenia virgultorum",,"Marsdenia virgultorum "
APOCYNACEAE,"Matelea matogrossensis",,"Matelea matogrossensis "
APOCYNACEAE,"Matelea refracta",,"Matelea refracta "
APOCYNACEAE,"Minaria campanuliflora",,"Minaria campanuliflora "
APOCYNACEAE,"Nephradenia filipes",,"Nephradenia filipes "
APOCYNACEAE,"Oxypetalum habrogynum",,"Oxypetalum habrogynum "
APOCYNACEAE,"Oxypetalum helios",,"Oxypetalum helios "
APOCYNACEAE,"Tassadia geniculata",,"Tassadia geniculata "
APOCYNACEAE,"Tassadia rizzoana",,"Tassadia rizzoana "
APODANTHACEAE,"Apodanthes minarum",,"Apodanthes minarum "
AQUIFOLIACEAE,"Ilex mucugensis",,"Ilex mucugensis "
ARACEAE,"Anthurium megapetiolatum",,"Anthurium megapetiolatum "
METZGERIACEAE,"Metzgeria hegewaldii",Kuwah.,"Metzgeria hegewaldii Kuwah."
ARACEAE,"Philodendron rhizomatosum",,"Philodendron rhizomatosum "
METZGERIACEAE,"Metzgeria liebmanniana","Lindenb. & Gottsche","Metzgeria liebmanniana Lindenb. & Gottsche"
METZGERIACEAE,"Metzgeria psilocraspeda",Schiffn.,"Metzgeria psilocraspeda Schiffn."
METZGERIACEAE,"Metzgeria subaneura",Schiffn.,"Metzgeria subaneura Schiffn."
MOLLUGINACEAE,"Glinus radiatus","(Ruiz & Pav.) Rohrb.","Glinus radiatus (Ruiz & Pav.) Rohrb."
MONIMIACEAE,"Macropeplus friburgensis","(Perkins) I.Santos & Peixoto","Macropeplus friburgensis (Perkins) I.Santos & Peixoto"
MONIMIACEAE,"Macrotorus utriculatus","(Mart.) Perkins","Macrotorus utriculatus (Mart.) Perkins"
MONIMIACEAE,"Mollinedia argyrogyna",Perkins,"Mollinedia argyrogyna Perkins"
MONIMIACEAE,"Mollinedia blumenaviana",Perkins,"Mollinedia blumenaviana Perkins"
MONIMIACEAE,"Mollinedia boracensis",Peixoto,"Mollinedia boracensis Peixoto"
MONIMIACEAE,"Mollinedia engleriana",Perkins,"Mollinedia engleriana Perkins"
MONIMIACEAE,"Mollinedia eugeniifolia",Perkins,"Mollinedia eugeniifolia Perkins"
MONIMIACEAE,"Mollinedia gilgiana",Perkins,"Mollinedia gilgiana Perkins"
MONIMIACEAE,"Mollinedia glabra","(Spreng.) Perkins","Mollinedia glabra (Spreng.) Perkins"
MONIMIACEAE,"Mollinedia lamprophylla",Perkins,"Mollinedia lamprophylla Perkins"
MONIMIACEAE,"Mollinedia longicuspidata",Perkins,"Mollinedia longicuspidata Perkins"
MONIMIACEAE,"Mollinedia luizae",Peixoto,"Mollinedia luizae Peixoto"
MONIMIACEAE,"Mollinedia marqueteana",Peixoto,"Mollinedia marqueteana Peixoto"
MONIMIACEAE,"Mollinedia ovata","Ruiz & Pav.","Mollinedia ovata Ruiz & Pav."
MONIMIACEAE,"Mollinedia pachysandra",Perkins,"Mollinedia pachysandra Perkins"
MONIMIACEAE,"Mollinedia salicifolia",Perkins,"Mollinedia salicifolia Perkins"
MONIMIACEAE,"Mollinedia stenophylla",Perkins,"Mollinedia stenophylla Perkins"
MORACEAE,"Brosimum glaucum",Taub.,"Brosimum glaucum Taub."
MORACEAE,"Brosimum glaziovii",Taub.,"Brosimum glaziovii Taub."
MORACEAE,"Brosimum lactescens","(S.Moore) C.C.Berg","Brosimum lactescens (S.Moore) C.C.Berg"
MORACEAE,"Dorstenia albertii","Carauta et al.","Dorstenia albertii Carauta et al."
MORACEAE,"Dorstenia arifolia",Lam.,"Dorstenia arifolia Lam."
MORACEAE,"Dorstenia bonijesu","Carauta & C.Valente","Dorstenia bonijesu Carauta & C.Valente"
MORACEAE,"Dorstenia brasiliensis",Lam.,"Dorstenia brasiliensis Lam."
MORACEAE,"Dorstenia cayapia",Vell.,"Dorstenia cayapia Vell."
MORACEAE,"Dorstenia conceptionis",Carauta,"Dorstenia conceptionis Carauta"
MORACEAE,"Dorstenia elata",Hook.,"Dorstenia elata Hook."
MORACEAE,"Dorstenia fischeri",Bureau,"Dorstenia fischeri Bureau"
MORACEAE,"Dorstenia gracilis","Carauta et al.","Dorstenia gracilis Carauta et al."
MORACEAE,"Dorstenia hildegardis","Carauta et al.","Dorstenia hildegardis Carauta et al."
MORACEAE,"Dorstenia milaneziana","Carauta et al.","Dorstenia milaneziana Carauta et al."
MORACEAE,"Dorstenia tenuis","Bonpl. ex Bureau","Dorstenia tenuis Bonpl. ex Bureau"
MORACEAE,"Ficus albert-smithii",Standl.,"Ficus albert-smithii Standl."
MORACEAE,"Ficus amazonica","(Miq.) Miq.","Ficus amazonica (Miq.) Miq."
MORACEAE,"Ficus aripuanensis","C.C.Berg & Kooy","Ficus aripuanensis C.C.Berg & Kooy"
MORACEAE,"Ficus blepharophylla",VÃÂ¡zq.Avila,"Ficus blepharophylla VÃÂ¡zq.Avila"
MORACEAE,"Ficus broadwayi",Urb.,"Ficus broadwayi Urb."
MORACEAE,"Ficus calyptroceras","(Miq.) Miq.","Ficus calyptroceras (Miq.) Miq."
MORACEAE,"Ficus castellviana",Dugand,"Ficus castellviana Dugand"
MORACEAE,"Ficus catappifolia","Kunth & C.D.BouchÃÂ©","Ficus catappifolia Kunth & C.D.BouchÃÂ©"
MORACEAE,"Ficus cyclophylla","(Miq.) Miq.","Ficus cyclophylla (Miq.) Miq."
MORACEAE,"Ficus eximia",Schott,"Ficus eximia Schott"
MORACEAE,"Ficus greiffiana",Dugand,"Ficus greiffiana Dugand"
MORACEAE,"Ficus hirsuta",Schott,"Ficus hirsuta Schott"
MORACEAE,"Ficus krukovii",Standl.,"Ficus krukovii Standl."
MORACEAE,"Ficus lauretana",VÃÂ¡zq.Avila,"Ficus lauretana VÃÂ¡zq.Avila"
MORACEAE,"Ficus malacocarpa",Standl.,"Ficus malacocarpa Standl."
MORACEAE,"Ficus mathewsii","(Miq.) Miq.","Ficus mathewsii (Miq.) Miq."
MORACEAE,"Ficus matiziana",Dugand,"Ficus matiziana Dugand"
MORACEAE,"Ficus mexiae",Standl.,"Ficus mexiae Standl."
MORACEAE,"Ficus monckii",Hassl.,"Ficus monckii Hassl."
MORACEAE,"Ficus pakkensis",Standl.,"Ficus pakkensis Standl."
MORACEAE,"Ficus pulchella",Schott,"Ficus pulchella Schott"
MORACEAE,"Ficus roraimensis",C.C.Berg,"Ficus roraimensis C.C.Berg"
MORACEAE,"Ficus salzmanniana","(Miq.) Miq.","Ficus salzmanniana (Miq.) Miq."
MORACEAE,"Ficus schippii",Standl.,"Ficus schippii Standl."
MORACEAE,"Ficus schultesii",Dugand,"Ficus schultesii Dugand"
MORACEAE,"Ficus schumacheri","(Liebm.) Griseb.","Ficus schumacheri (Liebm.) Griseb."
MORACEAE,"Ficus sphenophylla",Standl.,"Ficus sphenophylla Standl."
MORACEAE,"Ficus trigonata",L.,"Ficus trigonata L."
MORACEAE,"Ficus ursina",Standl.,"Ficus ursina Standl."
MORACEAE,"Ficus velutina","Humb. & Bonpl. ex Willd.","Ficus velutina Humb. & Bonpl. ex Willd."
MORACEAE,"Helicostylis heterotricha",Ducke,"Helicostylis heterotricha Ducke"
MORACEAE,"Helicostylis tomentosa","(Poepp. & Endl.) Rusby","Helicostylis tomentosa (Poepp. & Endl.) Rusby"
MORACEAE,"Maclura brasiliensis","(Mart.) Endl.","Maclura brasiliensis (Mart.) Endl."
MORACEAE,"Naucleopsis oblongifolia","(Kuhlm.) Carauta","Naucleopsis oblongifolia (Kuhlm.) Carauta"
MORACEAE,"Perebea rubra subsp. glabrifolia","(Ducke) C.C.Berg","Perebea rubra subsp. glabrifolia (Ducke) C.C.Berg"
MORACEAE,"Pseudolmedia hirtula",Kuhlm.,"Pseudolmedia hirtula Kuhlm."
MORACEAE,"Sorocea guilleminiana",Gaudich.,"Sorocea guilleminiana Gaudich."
MYRISTICACEAE,"Iryanthera campinae",W.A.Rodrigues,"Iryanthera campinae W.A.Rodrigues"
MYRISTICACEAE,"Iryanthera obovata",Ducke,"Iryanthera obovata Ducke"
MYRISTICACEAE,"Virola bicuhyba","(Schott ex Spreng.) Warb.","Virola bicuhyba (Schott ex Spreng.) Warb."
MYRISTICACEAE,"Virola parvifolia",Ducke,"Virola parvifolia Ducke"
MYRISTICACEAE,"Virola surinamensis","(Rol. ex Rottb.) Warb.","Virola surinamensis (Rol. ex Rottb.) Warb."
MYRSINACEAE,"Cybianthus densicomus",Mart.,"Cybianthus densicomus Mart."
MYRSINACEAE,"Myrsine congesta","(Sw.) Pipoly","Myrsine congesta (Sw.) Pipoly"
MYRSINACEAE,"Myrsine glazioviana",Warm.,"Myrsine glazioviana Warm."
MYRSINACEAE,"Myrsine villosissima",A.DC.,"Myrsine villosissima A.DC."
MYRSINACEAE,"Anagallis alternifolia",Cav.,"Anagallis alternifolia Cav."
MYRSINACEAE,"Anagallis barbata","(P.Taylor) Kupicha","Anagallis barbata (P.Taylor) Kupicha"
MYRTACEAE,"Accara elegans","(DC.) Landrum","Accara elegans (DC.) Landrum"
MYRTACEAE,"Blepharocalyx salicifolius","(Kunth) O.Berg","Blepharocalyx salicifolius (Kunth) O.Berg"
MYRTACEAE,"Calycolpus legrandii",Mattos,"Calycolpus legrandii Mattos"
MYRTACEAE,"Calyptranthes concinna",DC.,"Calyptranthes concinna DC."
MYRTACEAE,"Calyptranthes dryadica",M.L.Kawas.,"Calyptranthes dryadica M.L.Kawas."
MYRTACEAE,"Calyptranthes fusiformis",M.L.Kawas.,"Calyptranthes fusiformis M.L.Kawas."
MYRTACEAE,"Calyptranthes hatschbachii",D.Legrand,"Calyptranthes hatschbachii D.Legrand"
MYRTACEAE,"Calyptranthes pereireana","Mattos & D.Legrand","Calyptranthes pereireana Mattos & D.Legrand"
MYRTACEAE,"Calyptranthes pileata",D.Legrand,"Calyptranthes pileata D.Legrand"
MYRTACEAE,"Calyptranthes restingae",Sobral,"Calyptranthes restingae Sobral"
MYRTACEAE,"Calyptranthes rubella","(O.Berg) D.Legrand","Calyptranthes rubella (O.Berg) D.Legrand"
MYRTACEAE,"Campomanesia aromatica","(Aubl.) Griseb.","Campomanesia aromatica (Aubl.) Griseb."
MYRTACEAE,"Campomanesia espiritosantensis",Landrum,"Campomanesia espiritosantensis Landrum"
MYRTACEAE,"Campomanesia eugenioides","(Cambess.) D.Legrand","Campomanesia eugenioides (Cambess.) D.Legrand"
MYRTACEAE,"Campomanesia hirsuta",Gardner,"Campomanesia hirsuta Gardner"
MYRTACEAE,"Campomanesia laurifolia",Gardner,"Campomanesia laurifolia Gardner"
MYRTACEAE,"Campomanesia lundiana","(Kiaersk.) Mattos","Campomanesia lundiana (Kiaersk.) Mattos"
MYRTACEAE,"Campomanesia macrobracteolata",Landrum,"Campomanesia macrobracteolata Landrum"
MYRTACEAE,"Campomanesia neriiflora","(O.Berg) Nied.","Campomanesia neriiflora (O.Berg) Nied."
MYRTACEAE,"Campomanesia phaea","(O.Berg) Landrum","Campomanesia phaea (O.Berg) Landrum"
MYRTACEAE,"Campomanesia prosthecesepala",Kiaersk.,"Campomanesia prosthecesepala Kiaersk."
MYRTACEAE,"Campomanesia pubescens","(DC.) O.Berg","Campomanesia pubescens (DC.) O.Berg"
MYRTACEAE,"Campomanesia reitziana",D.Legrand,"Campomanesia reitziana D.Legrand"
MYRTACEAE,"Campomanesia rufa","(O.Berg) Nied.","Campomanesia rufa (O.Berg) Nied."
MYRTACEAE,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Campomanesia schlechtendaliana (O.Berg) Nied."
MYRTACEAE,"Campomanesia sessiliflora","(O.Berg) Mattos","Campomanesia sessiliflora (O.Berg) Mattos"
MYRTACEAE,"Campomanesia viatoris",Landrum,"Campomanesia viatoris Landrum"
MYRTACEAE,"Campomanesia xanthocarpa","(Mart.) O.Berg","Campomanesia xanthocarpa (Mart.) O.Berg"
MYRTACEAE,"Eugenia angustissima",O.Berg,"Eugenia angustissima O.Berg"
MYRTACEAE,"Eugenia arenosa",Mattos,"Eugenia arenosa Mattos"
MYRTACEAE,"Eugenia aurata",O.Berg,"Eugenia aurata O.Berg"
MYRTACEAE,"Eugenia bahiensis",DC.,"Eugenia bahiensis DC."
MYRTACEAE,"Eugenia blanda",Sobral,"Eugenia blanda Sobral"
MYRTACEAE,"Eugenia bocainensis",Mattos,"Eugenia bocainensis Mattos"
MYRTACEAE,"Eugenia brasiliensis",Lam.,"Eugenia brasiliensis Lam."
MYRTACEAE,"Eugenia brevistyla",D.Legrand,"Eugenia brevistyla D.Legrand"
MYRTACEAE,"Eugenia brunoi",Mattos,"Eugenia brunoi Mattos"
MYRTACEAE,"Eugenia bunchosiifolia",Nied.,"Eugenia bunchosiifolia Nied."
MYRTACEAE,"Eugenia burkartiana","(D.Legrand) D.Legrand","Eugenia burkartiana (D.Legrand) D.Legrand"
MYRTACEAE,"Eugenia cerasiflora",Miq.,"Eugenia cerasiflora Miq."
MYRTACEAE,"Eugenia cereja",D.Legrand,"Eugenia cereja D.Legrand"
MYRTACEAE,"Eugenia copacabanensis",Kiaersk.,"Eugenia copacabanensis Kiaersk."
MYRTACEAE,"Eugenia dimorpha",O.Berg,"Eugenia dimorpha O.Berg"
MYRTACEAE,"Eugenia disperma",Vell.,"Eugenia disperma Vell."
MYRTACEAE,"Eugenia excelsa",O.Berg,"Eugenia excelsa O.Berg"
MYRTACEAE,"Eugenia florida",DC.,"Eugenia florida DC."
MYRTACEAE,"Eugenia gracillima",Kiaersk.,"Eugenia gracillima Kiaersk."
MYRTACEAE,"Eugenia hermesiana",Mattos,"Eugenia hermesiana Mattos"
MYRTACEAE,"Eugenia hiemalis",Cambess.,"Eugenia hiemalis Cambess."
MYRTACEAE,"Eugenia imaruiensis",D.Legrand,"Eugenia imaruiensis D.Legrand"
MYRTACEAE,"Eugenia itacarensis",Mattos,"Eugenia itacarensis Mattos"
MYRTACEAE,"Eugenia joenssonii",Kausel,"Eugenia joenssonii Kausel"
MYRTACEAE,"Eugenia klotzschiana",O.Berg,"Eugenia klotzschiana O.Berg"
MYRTACEAE,"Eugenia macrobracteolata",Mattos,"Eugenia macrobracteolata Mattos"
MYRTACEAE,"Eugenia malacantha",D.Legrand,"Eugenia malacantha D.Legrand"
MYRTACEAE,"Eugenia mattosii",D.Legrand,"Eugenia mattosii D.Legrand"
MYRTACEAE,"Eugenia myrciariifolia","Soares-Silva & Sobral","Eugenia myrciariifolia Soares-Silva & Sobral"
MYRTACEAE,"Eugenia neotristis",Sobral,"Eugenia neotristis Sobral"
MYRTACEAE,"Eugenia nutans",O.Berg,"Eugenia nutans O.Berg"
MYRTACEAE,"Eugenia oxyoentophylla",Kiaersk.,"Eugenia oxyoentophylla Kiaersk."
MYRTACEAE,"Eugenia pachyclada",D.Legrand,"Eugenia pachyclada D.Legrand"
MYRTACEAE,"Eugenia peruibensis",Mattos,"Eugenia peruibensis Mattos"
MYRTACEAE,"Eugenia pisiformis",Cambess.,"Eugenia pisiformis Cambess."
MYRTACEAE,"Eugenia prasina",O.Berg,"Eugenia prasina O.Berg"
MYRTACEAE,"Eugenia pruinosa",D.Legrand,"Eugenia pruinosa D.Legrand"
MYRTACEAE,"Eugenia pseudomalacantha",D.Legrand,"Eugenia pseudomalacantha D.Legrand"
MYRTACEAE,"Eugenia reitziana",D.Legrand,"Eugenia reitziana D.Legrand"
MYRTACEAE,"Eugenia rotundicosta",D.Legrand,"Eugenia rotundicosta D.Legrand"
MYRTACEAE,"Eugenia sclerocalyx",D.Legrand,"Eugenia sclerocalyx D.Legrand"
MYRTACEAE,"Eugenia villaenovae",Kiaersk.,"Eugenia villaenovae Kiaersk."
MYRTACEAE,"Eugenia anomala",D.Legrand,"Eugenia anomala D.Legrand"
MYRTACEAE,"Eugenia hamiltonii","(Mattos) Mattos","Eugenia hamiltonii (Mattos) Mattos"
MYRTACEAE,"Eugenia leonorae",Mattos,"Eugenia leonorae Mattos"
MYRTACEAE,"Eugenia neosericea","Morais & Sobral","Eugenia neosericea Morais & Sobral"
MYRTACEAE,"Eugenia platysema",O.Berg,"Eugenia platysema O.Berg"
MYRTACEAE,"Eugenia pluriflora",DC.,"Eugenia pluriflora DC."
MYRTACEAE,"Eugenia subterminalis",DC.,"Eugenia subterminalis DC."
MYRTACEAE,"Eugenia vattimoana",Mattos,"Eugenia vattimoana Mattos"
MYRTACEAE,"Gomidesia cambessedeana",O.Berg,"Gomidesia cambessedeana O.Berg"
MYRTACEAE,"Marlierea krapovickae",D.Legrand,"Marlierea krapovickae D.Legrand"
MYRTACEAE,"Marlierea lealcostae","G.M.Barroso & Peixoto","Marlierea lealcostae G.M.Barroso & Peixoto"
MYRTACEAE,"Marlierea regeliana",O.Berg,"Marlierea regeliana O.Berg"
MYRTACEAE,"Marlierea reitzii",D.Legrand,"Marlierea reitzii D.Legrand"
MYRTACEAE,"Marlierea skortzoviana",Mattos,"Marlierea skortzoviana Mattos"
MYRTACEAE,"Marlierea suaveolens",Cambess.,"Marlierea suaveolens Cambess."
MYRTACEAE,"Marlierea sucrei","G.M.Barroso & Peixoto","Marlierea sucrei G.M.Barroso & Peixoto"
MYRTACEAE,"Myrceugenia alpigena","(DC.) Landrum","Myrceugenia alpigena (DC.) Landrum"
MYRTACEAE,"Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Myrceugenia bracteosa (DC.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia brevipedicellata","(Burret) D.Legrand & Kausel","Myrceugenia brevipedicellata (Burret) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia campestris","(DC.) D.Legrand & Kausel","Myrceugenia campestris (DC.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia foveolata","(O.Berg) Sobral","Myrceugenia foveolata (O.Berg) Sobral"
MYRTACEAE,"Myrceugenia franciscensis","(O.Berg) Landrum","Myrceugenia franciscensis (O.Berg) Landrum"
MYRTACEAE,"Myrceugenia gertii",Landrum,"Myrceugenia gertii Landrum"
MYRTACEAE,"Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia hatschbachii",Landrum,"Myrceugenia hatschbachii Landrum"
MYRTACEAE,"Myrceugenia hoehnei","(Burret) D.Legrand & Kausel","Myrceugenia hoehnei (Burret) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia kleinii","D.Legrand & Kausel","Myrceugenia kleinii D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Myrceugenia miersiana (Gardner) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia myrcioides","(Cambess.) O.Berg","Myrceugenia myrcioides (Cambess.) O.Berg"
MYRTACEAE,"Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Myrceugenia oxysepala (Burret) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia pilotantha","(Kiaersk.) Landrum","Myrceugenia pilotantha (Kiaersk.) Landrum"
MYRTACEAE,"Myrceugenia reitzii",D.Legrand,"Myrceugenia reitzii D.Legrand"
MYRTACEAE,"Myrceugenia rufescens","(DC.) D.Legrand & Kausel","Myrceugenia rufescens (DC.) D.Legrand & Kausel"
MYRTACEAE,"Myrceugenia scutellata",D.Legrand,"Myrceugenia scutellata D.Legrand"
MYRTACEAE,"Myrceugenia smithii",Landrum,"Myrceugenia smithii Landrum"
MYRTACEAE,"Myrceugenia venosa",D.Legrand,"Myrceugenia venosa D.Legrand"
MYRTACEAE,"Myrcia almasensis",NicLugh.,"Myrcia almasensis NicLugh."
MYRTACEAE,"Myrcia diaphana","(O.Berg) N.Silveira","Myrcia diaphana (O.Berg) N.Silveira"
MYRTACEAE,"Myrcia dichrophylla",D.Legrand,"Myrcia dichrophylla D.Legrand"
MYRTACEAE,"Myrcia eriopus",DC.,"Myrcia eriopus DC."
MYRTACEAE,"Myrcia follii","G.M.Barroso & Peixoto","Myrcia follii G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia gilsoniana","G.M.Barroso & Peixoto","Myrcia gilsoniana G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia guianensis","(Aubl.) DC.","Myrcia guianensis (Aubl.) DC."
MYRTACEAE,"Myrcia heringii",D.Legrand,"Myrcia heringii D.Legrand"
MYRTACEAE,"Myrcia hexasticha",Kiaersk.,"Myrcia hexasticha Kiaersk."
MYRTACEAE,"Myrcia insularis",Gardner,"Myrcia insularis Gardner"
MYRTACEAE,"Myrcia isaiana","G.M.Barroso & Peixoto","Myrcia isaiana G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia limae","G.M.Barroso & Peixoto","Myrcia limae G.M.Barroso & Peixoto"
MYRTACEAE,"Myrcia lineata","(O.Berg) Nied.","Myrcia lineata (O.Berg) Nied."
MYRTACEAE,"Myrcia magnifolia","(O.Berg) Kiaersk.","Myrcia magnifolia (O.Berg) Kiaersk."
MYRTACEAE,"Myrcia oblongata",DC.,"Myrcia oblongata DC."
MYRTACEAE,"Myrcia ovata",Cambess.,"Myrcia ovata Cambess."
