occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
occurrence:rj:1152386,Capparidaceae,CAPPARACEAE,"Neocalyptrocalyx eichleriana (Urb.) Iltis & Cornejo","Neocalyptrocalyx eichleriana",-22.925445,-43.310297,"google earth",ok,,,,"10 a 50 km","Neocalyptrocalyx eichleriana (Urb.) Iltis & Cornejo",true,valid,no,no,native,valid,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:1155775,Poaceae,Poaceae,"Chusquea sclerophylla Döll","Chusquea sclerophylla",0,0,,ok,,,,,"Chusquea sclerophylla Döll",true,valid,no,unknown,native,valid,"LILIANA ESSI ; Leonardo Novaes ; Rodrigo Amaro",
occurrence:rj:1155776,Poaceae,Poaceae,"Chusquea sclerophylla Döll","Chusquea sclerophylla",0,0,,ok,,,,,"Chusquea sclerophylla Döll",false,valid,no,yes,native,valid,"LILIANA ESSI ; Leonardo Novaes ; Rodrigo Amaro",
occurrence:rj:1156020,Poaceae,POACEAE,"Chusquea tenuis Glaz. ex E.G.Camus","Chusquea tenuis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Chusquea tenuis Glaz. ex E.G.Camus",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1156036,Poaceae,POACEAE,"Chusquea wilkesii Munro","Chusquea wilkesii",0,0,,nok,"Fernanda Wimmer",,,,"Chusquea wilkesii Munro",false,unknown,no,yes,native,valid,"LILIANA ESSI ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1157658,Bromeliaceae,BROMELIACEAE,"Cryptanthus bromelioides Otto & A.Dietr.","Cryptanthus bromelioides",0,0,,nok,,,,,"Cryptanthus bromelioides Otto & A.Dietr.",false,unknown,unknown,unknown,unknown,unknown,"Tomás Amorim ; Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:1157659,Bromeliaceae,BROMELIACEAE,"Cryptanthus bromelioides Otto & A.Dietr.","Cryptanthus bromelioides",0,0,,nok,,,,,"Cryptanthus bromelioides Otto & A.Dietr.",false,unknown,unknown,no,unknown,unknown,"Tomás Amorim ; Rafael Batista Louzada ; Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:1158065,Fabaceae,FABACEAE,"Dalbergia glaziovii Harms","Dalbergia glaziovii",0,0,,nok,,,,,"Dalbergia glaziovii Harms",false,valid,no,yes,native,valid,"Haroldo Lima ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:1158755,Dicranaceae,DICRANACEAE,"Dicranoloma brasiliense Herzog","Dicranoloma brasiliense",0,0,,ok,,,,,"Dicranoloma brasiliense Herzog",false,,,yes,,,"Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1158756,Dicranaceae,DICRANACEAE,"Dicranoloma brasiliense Herzog","Dicranoloma brasiliense",-22.485013,-43.063552,"google earth",ok,,,,"1 a 5 km","Dicranoloma brasiliense Herzog",true,valid,no,no,native,valid,"Denise Pinheiro ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1159422,Bromeliaceae,BROMELIACEAE,"Dyckia pseudococcinea L.B.Sm.","Dyckia pseudococcinea",0,0,,nok,,,,,"Dyckia pseudococcinea L.B.Sm.",,,,,,,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:1160393,Erythroxylaceae,ERYTHROXYLACEAE,"Erythroxylum occultum Plowman","Erythroxylum occultum",-22.967621,-43.239393,"google earth",ok,,,,"0 a 250 m","Erythroxylum occultum Plowman",true,valid,no,no,native,valid,"Maria Iracema Bezerra Loiola ; Igor Lourenço Oliveira ; Eduardo Fernandez",
occurrence:rj:1160893,Asteraceae,ASTERACEAE,"Dasyphyllum leptacanthum (Gardner) Cabrera","Dasyphyllum leptacanthum",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Dasyphyllum leptacanthum (Gardner) Cabrera",true,valid,no,no,native,valid,"Jimi Nakajima ; Leonardo Novaes ; Lucas Moraes",
occurrence:rj:1160985,Malvaceae,MALVACEAE,"Gaya gaudichaudiana A.St.-Hil.","Gaya gaudichaudiana",-23.035897,-43.470011,sig,ok,,,,"centroide de municipio","Gaya gaudichaudiana A.St.-Hil.",true,valid,no,no,native,valid,"Massimo Bovini ; Tomás Amorim ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:1160994,Ericaceae,ERICACEAE,"Gaylussacia pruinosa Loes.","Gaylussacia pruinosa",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Gaylussacia pruinosa Loes.",true,valid,no,no,native,valid,"Leandro Freitas ; Leonardo Novaes ; Eduardo Fernandez",
occurrence:rj:1163169,Rubiaceae,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",0,0,,ok,,,,,"Hindsia glabra K.Schum.",false,unknown,unknown,yes,unknown,unknown,"Tomás Amorim ; Igor Lourenço Oliveira ; Marta Moraes ; Raquel",
occurrence:rj:1163781,Gesneriaceae,GESNERIACEAE,"Nematanthus mirabilis (Handro) Chautems","Nematanthus mirabilis",0,0,,ok,,,,,"Nematanthus mirabilis (Handro) Chautems",false,,,yes,,,"Tomás Amorim ; Leonardo Novaes ; Lucas Moraes",
occurrence:rj:1164089,Aquifoliaceae,AQUIFOLIACEAE,"Ilex longipetiolata Loes.","Ilex longipetiolata",0,0,,nok,"Fernanda Wimmer",,,,"Ilex longipetiolata Loes.",false,valid,no,yes,native,valid,"Alexandre Quinet ; Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:1165360,Asteraceae,ASTERACEAE,"Lepidaploa araujoa (H.Rob.) H.Rob.","Lepidaploa araujoa",-22.267818,-41.646919,"google earth",ok,,,,"5 a 10 km","Lepidaploa araujoa (H.Rob.) H.Rob.",true,valid,no,no,native,valid,"Jimi Nakajima ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1165671,Olacaceae,OLACACEAE,"Dulacia singularis Vell.","Dulacia singularis",0,0,,nok,,,,,"Dulacia singularis Vell.",,,,,,,"Victor Menezes ; Eduardo Fernandez",
occurrence:rj:1166146,Fabaceae,FABACEAE,"Lupinus dusenianus C.P.Sm.","Lupinus dusenianus",-22.437927,-44.583142,sig,ok,,,,"centroide de municipio","Lupinus dusenianus C.P.Sm.",true,valid,no,no,native,valid,"João Iganci ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:1166150,Fabaceae,FABACEAE,"Lupinus russellianus C.P.Sm.","Lupinus russellianus",-22.358056,-44.736944,"google earth",ok,,,,"1 a 5 km","Lupinus russellianus C.P.Sm.",true,valid,no,no,native,valid,"Victor Menezes ; João Iganci ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:1166247,Fabaceae,FABACEAE,"Machaerium firmum (Vell.) Benth.","Machaerium firmum",-26.438994,-49.325707,sig,ok,,,,"centroide de municipio","Machaerium firmum (Vell.) Benth.",false,invalid,,no,,,"Fabiana Luiza Ranzato Filardi ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:1166846,Asteraceae,ASTERACEAE,"Macropodina bradei R.M.King & H.Rob.","Macropodina bradei",-22.35521,-44.653951,sig,ok,,,,,"Macropodina bradei R.M.King & H.Rob.",false,,,yes,,,"Jimi Nakajima ; Leonardo Novaes ; Lucas Moraes",
occurrence:rj:1166893,Euphorbiaceae,EUPHORBIACEAE,"Manihot corymbiflora Pax & K.Hoffm.","Manihot corymbiflora",0,0,,nok,"Leonardo Novaes",,,,"Manihot corymbiflora Pax & K.Hoffm.",false,valid,no,yes,native,unknown,"Fernanda Hurbath Pita Brandão ; Leonardo Novaes ; Eduardo Fernandez",
occurrence:rj:1167428,Melastomataceae,MELASTOMATACEAE,"Meriania excelsa (Gardner) Cogn.","Meriania excelsa",0,0,,nok,,,,,"Meriania excelsa (Gardner) Cogn.",false,unknown,unknown,unknown,unknown,unknown,"Tomás Amorim ; Rogerio Braga ; Luiz Santos Filho",
occurrence:rj:1168442,Lauraceae,LAURACEAE,"Mezilaurus navalium (Allemão) Taub. ex Mez","Mezilaurus navalium",0,0,,nok,,,,,"Mezilaurus navalium (Allemão) Taub. ex Mez",false,unknown,,no,,,"Alexandre Quinet ; Rogerio Braga ; Raquel",
occurrence:rj:1168480,Melastomataceae,MELASTOMATACEAE,"Miconia eichleri Cogn.","Miconia eichleri",0,0,,nok,,,,,"Miconia eichleri Cogn.",false,invalid,,,,,"Rogerio Braga ; Luiz Santos Filho",
occurrence:rj:1168490,Melastomataceae,MELASTOMATACEAE,"Miconia glazioviana Cogn.","Miconia glazioviana",0,0,,ok,,,,,"Miconia glazioviana Cogn.",false,valid,no,yes,native,valid,"Victor Menezes ; Fernanda Wimmer ; Luiz Santos Filho",
occurrence:rj:1168500,Melastomataceae,MELASTOMATACEAE,"Miconia laeta Cogn.","Miconia laeta",0,0,,ok,,,,,"Miconia laeta Cogn.",false,valid,no,yes,native,valid,"Victor Menezes ; Fernanda Wimmer ; Luiz Santos Filho",
occurrence:rj:1168511,Melastomataceae,MELASTOMATACEAE,"Miconia ovalifolia Cogn.","Miconia ovalifolia",0,0,,ok,,,,,"Miconia ovalifolia Cogn.",false,valid,no,yes,native,valid,"Victor Menezes ; Fernanda Wimmer ; Luiz Santos Filho",
occurrence:rj:1168512,Melastomataceae,MELASTOMATACEAE,"Miconia penduliflora Cogn.","Miconia penduliflora",,,,ok,,,,,"Miconia penduliflora Cogn.",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Luiz Santos Filho","Coleta realizada no estado do Rio de Janeiro, município de Petrópolis."
occurrence:rj:1168513,Melastomataceae,MELASTOMATACEAE,"Miconia penduliflora Cogn.","Miconia penduliflora",0,0,,ok,,,,,"Miconia penduliflora Cogn.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Luiz Santos Filho",
occurrence:rj:1168992,Myrtaceae,MYRTACEAE,"Neomitranthes apiculata (Burret) Mattos","Neomitranthes apiculata",-22.376706,-42.383115,sig,ok,,,,"centroide de uc","Neomitranthes apiculata (Burret) Mattos",true,valid,no,no,native,valid,"Marcos Sobral ; Rogerio Braga ; Lucas Moulton",
occurrence:rj:1169196,Monimiaceae,MONIMIACEAE,"Mollinedia acutissima Perkins","Mollinedia acutissima",-22.376211,-42.382702,sig,ok,"Fernanda Wimmer",,,"centroide de uc","Mollinedia acutissima Perkins",false,valid,no,yes,native,valid,"Elton John de Lirio ; Fernanda Wimmer ; Raquel",
occurrence:rj:1169667,Lauraceae,LAURACEAE,"Nectandra spicata Meisn.","Nectandra spicata",,,,nok,,,,,"Nectandra spicata Meisn.",true,valid,no,no,native,valid,"Raquel Negrão ; Alexandre Quinet ; Rogerio Braga ; Raquel",
occurrence:rj:1169735,Bromeliaceae,BROMELIACEAE,"Neoregelia abendrothae L.B.Sm.","Neoregelia abendrothae",-22.316295,-42.879047,sig,ok,,,,"centroide de municipio","Neoregelia abendrothae L.B.Sm.",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Santos Silva ; Caio Baez Gomes ; Rodrigo Amaro",
occurrence:rj:1169739,Bromeliaceae,BROMELIACEAE,"Neoregelia fosteriana L.B.Sm.","Neoregelia fosteriana",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Neoregelia fosteriana L.B.Sm.",true,valid,no,no,native,valid,"Fernanda Santos Silva ; Caio Baez Gomes ; Rodrigo Amaro",
occurrence:rj:1169741,Bromeliaceae,BROMELIACEAE,"Neoregelia kuhlmannii L.B.Sm.","Neoregelia kuhlmannii",-22.971843,-44.281448,"google earth",ok,,,,"1 a 5 km","Neoregelia kuhlmannii L.B.Sm.",false,unknown,unknown,yes,unknown,unknown,"Caio Baez Gomes ; Rodrigo Amaro",
occurrence:rj:1169754,Bromeliaceae,BROMELIACEAE,"Neoregelia uleana L.B.Sm.","Neoregelia uleana",0,0,,nok,,,,,"Neoregelia uleana L.B.Sm.",false,valid,yes,yes,native,valid,"Fernanda Santos Silva ; Caio Baez Gomes ; Rodrigo Amaro",
occurrence:rj:1171600,Eriocaulaceae,ERIOCAULACEAE,"Paepalanthus ovatus Körn.","Paepalanthus ovatus",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Paepalanthus ovatus Körn.",true,valid,no,no,native,valid,"Leonardo Novaes ; Marcelo Trovó Lopes de Oliveira ; Rodrigo Amaro",
occurrence:rj:1171762,Poaceae,POACEAE,"Renvoizea glaziovii (Hack.) Zuloaga & Morrone","Renvoizea glaziovii",,,,nok,"Fernanda Wimmer",,,,"Renvoizea glaziovii (Hack.) Zuloaga & Morrone",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1171799,Poaceae,POACEAE,"Renvoizea glaziovii (Hack.) Zuloaga & Morrone","Renvoizea glaziovii",,,,nok,"Fernanda Wimmer",,,,"Renvoizea glaziovii (Hack.) Zuloaga & Morrone",true,valid,no,no,native,valid,"LILIANA ESSI ; Fernanda Wimmer ; Rodrigo Amaro","Fragmentary material of type specimen ex herb. Hackel (W)."
occurrence:rj:1171825,Poaceae,POACEAE,"Dichanthelium itatiaiae (Swallen) Zuloaga","Dichanthelium itatiaiae",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Dichanthelium itatiaiae (Swallen) Zuloaga",true,valid,no,no,native,valid,"LILIANA ESSI ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1171826,Poaceae,POACEAE,"Dichanthelium itatiaiae (Swallen) Zuloaga","Dichanthelium itatiaiae",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Dichanthelium itatiaiae (Swallen) Zuloaga",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1171995,Poaceae,POACEAE,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone","Renvoizea teretifolia",0,0,,nok,"Fernanda Wimmer",,,,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone",false,unknown,no,unknown,native,unknown,"LILIANA ESSI ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1171996,Poaceae,POACEAE,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone","Renvoizea teretifolia",0,0,,nok,"Fernanda Wimmer",,,,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone",false,unknown,no,unknown,native,valid,"LILIANA ESSI ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1171997,Poaceae,POACEAE,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone","Renvoizea teretifolia",0,0,,nok,"Fernanda Wimmer",,,,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1171998,Poaceae,POACEAE,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone","Renvoizea teretifolia",0,0,,nok,"Fernanda Wimmer",,,,"Renvoizea teretifolia (Hack.) Zuloaga & Morrone",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1173988,Cactaceae,CACTACEAE,"Pilosocereus ulei (K.Schum.) Byles & G.D.Rowley","Pilosocereus ulei",0,0,,nok,,,,,"Pilosocereus ulei (K.Schum.) Byles & G.D.Rowley",false,valid,no,yes,native,valid,"Diego Gonzaga ; Fernanda Wimmer ; Diogo Silva",
occurrence:rj:1174189,Bromeliaceae,BROMELIACEAE,"Pitcairnia encholirioides L.B.Sm.","Pitcairnia encholirioides",-21.968772,-41.912292,sig,ok,,,,"centroide de municipio","Pitcairnia encholirioides L.B.Sm.",,,,,,,"Fernanda Wimmer ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:1174941,Gentianaceae,GENTIANACEAE,"Prepusa connata Gardner","Prepusa connata",0,0,,nok,"Fernanda Wimmer",,,,"Prepusa connata Gardner",false,,,yes,,,"Eduardo Fernandez ; Diogo Silva ; Fernanda Wimmer ; Raquel",
occurrence:rj:1174962,Orchidaceae,ORCHIDACEAE,"Prescottia spiranthophylla Barb.Rodr.","Prescottia spiranthophylla",0,0,,nok,"Fernanda Wimmer",,,,"Prescottia spiranthophylla Barb.Rodr.",true,valid,no,no,native,valid,"Luiz Menini Neto ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:1175130,Rubiaceae,RUBIACEAE,"Psychotria clavipes Müll.Arg.","Psychotria clavipes",0,0,,nok,"Fernanda Wimmer",,,,"Psychotria clavipes Müll.Arg.",false,valid,no,no,unknown,unknown,"Daniela Zappi ; Fernanda Wimmer ; Raquel",
occurrence:rj:1175346,Bromeliaceae,BROMELIACEAE,"Quesnelia edmundoi L.B.Sm.","Quesnelia edmundoi",-22.312906,-42.872858,sig,ok,,,,"centroide de municipio","Quesnelia edmundoi L.B.Sm.",,,,,,,"Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:1175348,Bromeliaceae,BROMELIACEAE,"Quesnelia seideliana L.B.Sm.","Quesnelia seideliana",0,0,,nok,,,,,"Quesnelia seideliana L.B.Sm.",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:1175977,Cactaceae,CACTACEAE,"Rhipsalis pentaptera A.Dietr.","Rhipsalis pentaptera",0,0,,nok,"Fernanda Wimmer",,,,"Rhipsalis pentaptera A.Dietr.",false,unknown,unknown,unknown,unknown,unknown,"Tomás Amorim ; Diego Gonzaga ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1176324,Lamiaceae,LAMIACEAE,"Salvia benthamiana Gardner","Salvia benthamiana",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Salvia benthamiana Gardner",false,valid,no,yes,native,valid,"José Floriano Barêa Pastore ; Leonardo Novaes ; Lucas Moraes",
occurrence:rj:1178234,Acanthaceae,ACANTHACEAE,"Justicia polita (Nees) Profice","Justicia polita",-22.446065,-43.013373,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Justicia polita (Nees) Profice",true,valid,no,no,native,valid,"Leonardo Novaes ; Victor Menezes ; Fernanda Wimmer ; Raquel",
occurrence:rj:1178418,Sapindaceae,SAPINDACEAE,"Serjania fluminensis Acev.-Rodr.","Serjania fluminensis",-22.916389,-42.436111,"google earth",ok,,,,"5 a 10 km","Serjania fluminensis Acev.-Rodr.",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:1178574,Commelinaceae,COMMELINACEAE,"Siderasis fuscata (Lodd.) H.E.Moore","Siderasis fuscata",0,0,,nok,"Fernanda Wimmer",,,,"Siderasis fuscata (Lodd.) H.E.Moore",false,unknown,unknown,unknown,unknown,unknown,"Marco Octavio de Oliveira Pellegrini ; Leonardo Novaes ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:1178575,Commelinaceae,COMMELINACEAE,"Siderasis fuscata (Lodd.) H.E.Moore","Siderasis fuscata",,,,nok,"Fernanda Wimmer",,,,"Siderasis fuscata (Lodd.) H.E.Moore",true,valid,no,no,native,valid,"Marco Octavio de Oliveira Pellegrini ; Fernanda Wimmer ; Lucas Moulton",
occurrence:rj:1178627,Gesneriaceae,GESNERIACEAE,"Sinningia bulbosa (Ker Gawl.) Wiehler","Sinningia bulbosa",0,0,,nok,,,,,"Sinningia bulbosa (Ker Gawl.) Wiehler",,,,,,,"Leonardo Novaes ; Lucas Moraes",
occurrence:rj:1179140,Asteraceae,ASTERACEAE,"Stevia organensis Gardner","Stevia organensis",-22.495143,-43.07323,sig,ok,,,,"centroide de uc","Stevia organensis Gardner",false,,,yes,,,"Jimi Nakajima ; Rogerio Braga ; Lucas Moraes",
occurrence:rj:1179856,Fabaceae,FABACEAE,"Swartzia glazioviana (Taub.) Glaz.","Swartzia glazioviana",-22.895913,-42.075511,sig,ok,,,,"centroide de municipio","Swartzia glazioviana (Taub.) Glaz.",true,valid,no,no,native,valid,"Vidal de Freitas Mansano ; Nina Lys ; Lucas Moulton",
occurrence:rj:1180774,Symplocaceae,SYMPLOCACEAE,"Symplocos dasyphylla Brand","Symplocos dasyphylla",0,0,,nok,"Fernanda Wimmer",,,,"Symplocos dasyphylla Brand",false,unknown,unknown,unknown,unknown,unknown,"Victor Menezes ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1181053,Combretaceae,COMBRETACEAE,"Terminalia acuminata (Allemão) Eichler","Terminalia acuminata",0,0,,nok,"Fernanda Wimmer",,,,"Terminalia acuminata (Allemão) Eichler",false,unknown,unknown,no,unknown,unknown,"Maria Iracema Bezerra Loiola ; Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:1181088,Burseraceae,BURSERACEAE,"Tetragastris breviacuminata Swart","Tetragastris breviacuminata",0,0,,nok,"Fernanda Wimmer",,,,"Tetragastris breviacuminata Swart",false,unknown,unknown,no,unknown,unknown,"Victor Menezes ; Cassia Sakuragui ; Fernanda Wimmer ; Raquel",
occurrence:rj:1181465,Bromeliaceae,BROMELIACEAE,"Tillandsia reclinata E.Pereira & Martinelli","Tillandsia reclinata",-22.416747,-43.27214,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Tillandsia reclinata E.Pereira & Martinelli",false,unknown,unknown,unknown,unknown,unknown,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1181864,Trigoniaceae,TRIGONIACEAE,"Trigonia rotundifolia Lleras","Trigonia rotundifolia",-22.860152,-43.998296,"google earth",ok,,,,"5 a 10 km","Trigonia rotundifolia Lleras",,,,,,,"Leonardo Novaes ; Eduardo Fernandez",
occurrence:rj:1181972,Poaceae,POACEAE,"Trisetum brasiliense Louis-Marie","Trisetum brasiliense",-22.531347,-44.568832,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Trisetum brasiliense Louis-Marie",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1182346,Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",-22.949503,-43.228938,"google earth",ok,,,,"1 a 5 km","Luetzelburgia trialata (Ducke) Ducke",false,valid,no,yes,native,valid,"Haroldo Lima ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:1182347,Fabaceae,FABACEAE,"Luetzelburgia trialata (Ducke) Ducke","Luetzelburgia trialata",-22.949503,-43.228938,"google earth",ok,,,,"1 a 5 km","Luetzelburgia trialata (Ducke) Ducke",false,valid,no,yes,native,valid,"Haroldo Lima ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:1182455,Asteraceae,ASTERACEAE,"Lepidaploa coulonioides (H.Rob.) H.Rob.","Lepidaploa coulonioides",-22.895913,-42.075511,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Lepidaploa coulonioides (H.Rob.) H.Rob.",true,,,,,,"Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1182479,Asteraceae,ASTERACEAE,"Lepidaploa obtusifolia (Less.) H.Rob.","Lepidaploa obtusifolia",0,0,,nok,"Fernanda Wimmer",,,,"Lepidaploa obtusifolia (Less.) H.Rob.",false,,,yes,,,"Jimi Nakajima ; Leonardo Novaes ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1182531,Asteraceae,ASTERACEAE,"Calea wedelioides (Baker) S.F.Blake","Calea wedelioides",-22.935203,-43.471631,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Calea wedelioides (Baker) S.F.Blake",false,valid,no,no,native,unknown,"Jimi Nakajima ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1182699,Bromeliaceae,BROMELIACEAE,"Vriesea altimontana E.Pereira & Martinelli","Vriesea altimontana",-22.207481,-42.068923,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Vriesea altimontana E.Pereira & Martinelli",true,valid,no,unknown,native,valid,"Tomás Amorim ; Andrea Costa ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1182700,Bromeliaceae,BROMELIACEAE,"Vriesea altimontana E.Pereira & Martinelli","Vriesea altimontana",-22.207481,-42.068923,,ok,"Fernanda Wimmer",,,,"Vriesea altimontana E.Pereira & Martinelli",false,unknown,unknown,yes,unknown,unknown,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:1182731,Bromeliaceae,BROMELIACEAE,"Vriesea sucrei L.B.Sm. & Read","Vriesea sucrei",-22.838775,-41.985927,"google earth",ok,,,,"centroide de municipio","Vriesea sucrei L.B.Sm. & Read",false,unknown,unknown,yes,unknown,unknown,"Tomás Amorim ; Victor Menezes ; Rodrigo Amaro",
occurrence:rj:1182732,Bromeliaceae,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.400781,-43.160199,sig,ok,,,,"centroide de municipio","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Andrea Costa ; Victor Menezes ; Rodrigo Amaro",
occurrence:rj:1182733,Bromeliaceae,BROMELIACEAE,"Alcantarea glaziouana (Leme) J.R.Grant","Alcantarea glaziouana",-22.971688,-43.183969,"google earth",ok,,,,"1 a 5 km","Alcantarea glaziouana (Leme) J.R.Grant",true,valid,no,no,native,valid,"Tomás Amorim ; Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:1182734,Bromeliaceae,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Vriesea vidalii L.B.Sm. & Handro",false,unknown,unknown,yes,unknown,unknown,"Leonardo Novaes ; Victor Menezes ; Rodrigo Amaro",
occurrence:rj:1182786,Bromeliaceae,BROMELIACEAE,"Neoregelia bragarum (E.Pereira & L.B.Sm.) Leme","Neoregelia bragarum",-22.374415,-42.999443,"google earth",ok,,,,"5 a 10 km","Neoregelia bragarum (E.Pereira & L.B.Sm.) Leme",true,valid,no,no,native,valid,"Fernanda Santos Silva ; Leonardo Novaes ; Caio Baez Gomes ; Rodrigo Amaro",
occurrence:rj:1183060,Fabaceae,FABACEAE,"Zollernia glaziovii Yakovlev","Zollernia glaziovii",0,0,,nok,,,,,"Zollernia glaziovii Yakovlev",false,unknown,unknown,no,unknown,unknown,"Leonardo Novaes ; Nina Lys ; Lucas Moulton",
occurrence:rj:1184097,Asteraceae,ASTERACEAE,"Lepidaploa obtusifolia (Less.) H.Rob.","Lepidaploa obtusifolia",-22.995436,-43.427698,"google earth",ok,,,,"5 a 10 km","Lepidaploa obtusifolia (Less.) H.Rob.",true,valid,no,no,native,valid,"Jimi Nakajima ; Leonardo Novaes ; Fernanda Wimmer ; Lucas Moraes",
occurrence:rj:1185976,Apocynaceae,APOCYNACEAE,"Aspidosperma compactinervium Kuhlm.","Aspidosperma compactinervium",0,0,,nok,,,,,"Aspidosperma compactinervium Kuhlm.",false,invalid,,no,,,"Tomás Amorim ; Alessandro Rapini ; Leonardo Novaes ; Lucas Moraes",
